Fecha;36;41;30;23
1984-07-13;1194.07;866.51666;200.63335;90.67667
1984-07-14;216.46;1153.1167;61.936665;54.626667
1984-07-15;182.51;807.20996;38.49;22.426666
1984-07-16;83.75;229.67;29.566666;17.44
1984-07-17;64.79;124.94;25.323334;14.78
1984-07-18;59.67;95.613335;21.493332;13.5
1984-07-19;52.25;79.35;19.136665;12.27
1984-07-20;42.87;67.39;17.6;11.07
1984-07-21;38.41;58.806667;15.473334;9.92
1984-07-22;36.25;49.820004;13.46;7.64
1984-07-23;34.12;42.679996;12.746667;7.09
1984-07-24;29.99;37.763332;12.143333;6.56
1984-07-25;26.04;36.176666;11.18;6.386667
1984-07-26;24.14;34.62;9.773334;6.56
1984-07-27;22.28;32.146667;8.933333;6.0399995
1984-07-28;20.47;30.85;7.84;5.5399995
1984-07-29;20.47;30.299997;7.84;5.5399995
1984-07-30;18.71;27.966665;7.5866666;5.06
1984-07-31;18.71;24.513334;7.3366666;5.06
1984-08-01;17.0;23.29;7.03;4.59
1984-08-02;17.0;22.92;6.736666;4.59
1984-08-03;17.0;22.369999;6.3333335;4.14
1984-08-04;15.35;21.645;6.2033334;4.14
1984-08-05;15.35;21.099998;5.853333;3.71
1984-08-06;13.76;20.025;5.2933335;3.71
1984-08-07;13.76;19.32;4.5233335;3.71
1984-08-08;13.76;18.96;4.05;3.3
1984-08-09;13.76;18.61;3.8366668;3.3
1984-08-10;12.22;18.26;3.3266666;2.9000003
1984-08-11;12.22;17.735;3.3733332;2.9000003
1984-08-12;12.22;18.26;3.3766668;2.9000003
1984-08-13;15.35;18.785;6.3733335;2.9000003
1984-08-14;22.28;20.025;10.453334;3.3
1984-08-15;18.71;21.279999;8.696667;2.9000003
1984-08-16;15.35;22.19;6.2566667;2.9000003
1984-08-17;13.76;21.279999;4.7666664;2.53
1984-08-18;13.76;17.91;4.34;2.53
1984-08-19;13.76;17.21;4.1633334;2.53
1984-08-20;12.22;16.69;4.05;2.17
1984-08-21;12.22;16.345001;4.2833333;2.17
1984-08-22;12.22;16.17;3.996667;2.17
1984-08-23;12.22;15.83;3.89;2.17
1984-08-24;12.22;16.695;5.763334;2.6533334
1984-08-25;28.0;25.265;10.196667;4.146667
1984-08-26;26.04;26.04;6.7966666;6.386667
1984-08-27;22.28;30.585;5.066667;4.59
1984-08-28;18.71;26.04;4.05;3.71
1984-08-29;12.22;20.744999;4.05;3.71
1984-08-30;12.22;18.61;3.996667;3.3
1984-08-31;12.22;17.21;3.7833335;3.3
1984-09-01;10.74;16.0;3.5199997;2.9000003
1984-09-02;12.22;15.13;3.3733332;2.9000003
1984-09-03;10.74;14.61;3.1433334;2.53
1984-09-04;9.33;14.09;2.783333;2.53
1984-09-05;9.33;13.59;2.61;2.17
1984-09-06;9.33;13.09;2.61;2.17
1984-09-07;9.33;12.926666;2.57;2.17
1984-09-08;9.33;12.600001;2.49;2.17
1984-09-09;9.33;12.600001;2.49;2.17
1984-09-10;7.98;12.12;2.49;1.83
1984-09-11;7.98;12.12;2.4533334;1.83
1984-09-12;7.98;11.649999;2.38;1.83
