115.0,08/08/2022,5.763333333333338
115.0,09/08/2022,5.590000000000004
115.0,10/08/2022,5.420000000000005
115.0,11/08/2022,5.24395833333333
115.0,12/08/2022,5.081041666666672
115.0,13/08/2022,5.170000000000001
115.0,14/08/2022,5.059375000000005
115.0,15/08/2022,5.003333333333331
115.0,16/08/2022,5.023333333333337
115.0,17/08/2022,5.081250000000005
115.0,18/08/2022,4.959999999999993
115.0,19/08/2022,4.742978723404254
115.0,20/08/2022,4.537083333333327
115.0,21/08/2022,4.374166666666668
115.0,22/08/2022,4.222499999999996
115.0,23/08/2022,4.17
