15.0,08/08/2022,44.63291666666667
15.0,09/08/2022,40.072083333333325
15.0,10/08/2022,34.22749999999999
15.0,11/08/2022,28.814791666666665
15.0,12/08/2022,24.369791666666657
15.0,13/08/2022,22.043541666666673
15.0,14/08/2022,18.872708333333332
15.0,15/08/2022,17.099999999999998
15.0,16/08/2022,14.75645833333333
15.0,17/08/2022,11.83791666666667
15.0,18/08/2022,8.966458333333337
15.0,19/08/2022,7.928541666666669
15.0,20/08/2022,7.208541666666665
15.0,21/08/2022,5.990625000000008
15.0,22/08/2022,4.753541666666665
15.0,23/08/2022,4.38
