117.0,08/08/2022,6.633333333333332
117.0,09/08/2022,5.882291666666667
117.0,10/08/2022,5.351250000000005
117.0,11/08/2022,4.9875000000000025
117.0,12/08/2022,4.738541666666668
117.0,13/08/2022,4.559166666666669
117.0,14/08/2022,4.48
117.0,15/08/2022,4.225624999999998
117.0,16/08/2022,3.8845833333333335
117.0,17/08/2022,3.5979166666666687
117.0,18/08/2022,3.299999999999996
117.0,19/08/2022,3.1549999999999994
117.0,20/08/2022,3.229999999999998
117.0,21/08/2022,3.019791666666666
117.0,22/08/2022,2.8268749999999994
117.0,23/08/2022,2.77
