14.0,08/08/2022,16.395625000000013
14.0,09/08/2022,14.638958333333328
14.0,10/08/2022,13.31166666666667
14.0,11/08/2022,12.238124999999995
14.0,12/08/2022,11.438749999999999
14.0,13/08/2022,10.886458333333342
14.0,14/08/2022,10.448124999999989
14.0,15/08/2022,10.013333333333325
14.0,16/08/2022,9.531458333333328
14.0,17/08/2022,8.957500000000001
14.0,18/08/2022,8.34145833333333
14.0,19/08/2022,7.700208333333336
14.0,20/08/2022,7.150208333333333
14.0,21/08/2022,6.767291666666664
14.0,22/08/2022,6.488333333333329
14.0,23/08/2022,6.34
