71.0,08/08/2022,1.916458333333332
71.0,09/08/2022,1.7652083333333328
71.0,10/08/2022,1.6170833333333343
71.0,11/08/2022,1.5400000000000003
71.0,12/08/2022,1.4712499999999993
71.0,13/08/2022,1.5504166666666663
71.0,14/08/2022,1.6087500000000012
71.0,15/08/2022,1.6295833333333327
71.0,16/08/2022,1.5774999999999997
71.0,17/08/2022,1.3875000000000004
71.0,18/08/2022,1.3012499999999996
71.0,19/08/2022,1.2499999999999993
71.0,20/08/2022,1.2116666666666662
71.0,21/08/2022,1.0933333333333344
71.0,22/08/2022,1.0450000000000006
71.0,23/08/2022,1.1
