52.0,08/08/2022,509.63708333333335
52.0,09/08/2022,421.6468749999999
52.0,10/08/2022,354.9370833333333
52.0,11/08/2022,328.24062499999997
52.0,12/08/2022,308.5372916666668
52.0,13/08/2022,276.1214583333332
52.0,14/08/2022,211.12333333333333
52.0,15/08/2022,122.28124999999999
52.0,16/08/2022,66.266875
52.0,17/08/2022,47.254375
52.0,18/08/2022,39.316458333333365
52.0,19/08/2022,34.216041666666634
52.0,20/08/2022,30.653958333333335
52.0,21/08/2022,27.992083333333312
52.0,22/08/2022,25.792499999999993
52.0,23/08/2022,24.62
