141.0,08/08/2022,728.7227083333333
141.0,09/08/2022,696.2722916666667
141.0,10/08/2022,425.9547916666667
141.0,11/08/2022,176.70770833333333
141.0,12/08/2022,93.06187499999999
141.0,13/08/2022,54.260416666666664
141.0,14/08/2022,39.36583333333333
141.0,15/08/2022,32.51479166666666
141.0,16/08/2022,28.543750000000003
141.0,17/08/2022,25.27562499999999
141.0,18/08/2022,22.48249999999999
141.0,19/08/2022,21.05770833333334
141.0,20/08/2022,20.236874999999994
141.0,21/08/2022,19.47437499999999
141.0,22/08/2022,18.76687499999999
141.0,23/08/2022,18.4
