55.1,08/08/2022,313.9666666666665
55.1,09/08/2022,243.5460416666667
55.1,10/08/2022,174.10062499999995
55.1,11/08/2022,105.48645833333329
55.1,12/08/2022,59.944791666666674
55.1,13/08/2022,39.807083333333345
55.1,14/08/2022,26.921875
55.1,15/08/2022,19.482916666666664
55.1,16/08/2022,15.164375
55.1,17/08/2022,12.496666666666668
55.1,18/08/2022,10.669791666666674
55.1,19/08/2022,9.30541666666666
55.1,20/08/2022,8.303333333333338
55.1,21/08/2022,7.353958333333336
55.1,22/08/2022,6.420000000000002
55.1,23/08/2022,6.05
