15.0,23/08/2022,3.714583333333334
15.0,24/08/2022,3.3514583333333334
15.0,25/08/2022,3.0031250000000007
15.0,26/08/2022,2.5668750000000027
15.0,27/08/2022,2.1264583333333342
15.0,28/08/2022,1.8327083333333352
15.0,29/08/2022,2.2733333333333348
15.0,30/08/2022,2.5664583333333333
15.0,31/08/2022,4.759166666666669
15.0,01/09/2022,10.396041666666667
15.0,02/09/2022,13.225416666666666
15.0,03/09/2022,14.115625
15.0,04/09/2022,12.394583333333328
15.0,05/09/2022,16.357916666666664
15.0,06/09/2022,21.824166666666667
15.0,07/09/2022,24.11
