174.0,23/08/2022,0.4654166666666668
174.0,24/08/2022,0.4310416666666665
174.0,25/08/2022,0.4291666666666665
174.0,26/08/2022,0.4050000000000001
174.0,27/08/2022,4.618750000000001
174.0,28/08/2022,27.899375000000003
174.0,29/08/2022,8.825208333333338
174.0,30/08/2022,4.178333333333332
174.0,31/08/2022,2.6191666666666675
174.0,01/09/2022,2.0477083333333344
174.0,02/09/2022,7.281041666666668
174.0,03/09/2022,6.436875
174.0,04/09/2022,3.089166666666667
174.0,05/09/2022,2.143541666666669
174.0,06/09/2022,1.6658333333333326
174.0,07/09/2022,1.53
