64.0,23/08/2022,89.91833333333336
64.0,24/08/2022,89.08854166666664
64.0,25/08/2022,75.28083333333332
64.0,26/08/2022,52.34041666666667
64.0,27/08/2022,37.90499999999998
64.0,28/08/2022,37.38645833333333
64.0,29/08/2022,44.566041666666685
64.0,30/08/2022,53.472291666666656
64.0,31/08/2022,63.85062499999998
64.0,01/09/2022,72.84312500000001
64.0,02/09/2022,80.40666666666664
64.0,03/09/2022,81.57916666666667
64.0,04/09/2022,75.74312499999996
64.0,05/09/2022,73.60458333333332
64.0,06/09/2022,79.33354166666662
64.0,07/09/2022,84.04
