123.0,23/08/2022,0.7466666666666663
123.0,24/08/2022,0.6612499999999993
123.0,25/08/2022,0.645
123.0,26/08/2022,7.655625
123.0,27/08/2022,13.007291666666667
123.0,28/08/2022,19.082083333333333
123.0,29/08/2022,26.16229166666666
123.0,30/08/2022,26.572499999999994
123.0,31/08/2022,15.763750000000002
123.0,01/09/2022,8.156666666666666
123.0,02/09/2022,11.835106382978724
123.0,03/09/2022,17.355625000000003
123.0,04/09/2022,22.62875
123.0,05/09/2022,23.745833333333334
123.0,06/09/2022,16.329375000000002
123.0,07/09/2022,12.02
