Location Names,Picada de Coelho,Picada de Coelho
Location Ids,55.1,55.1
Time,H.obs,Q.obs
2022-08-23 08:30:00,1.93,5.8
2022-08-23 09:00:00,1.93,5.8
2022-08-23 09:30:00,1.93,5.8
2022-08-23 10:00:00,1.93,5.8
2022-08-23 10:30:00,1.93,5.8
2022-08-23 11:00:00,1.93,5.8
2022-08-23 11:30:00,1.93,5.8
2022-08-23 12:00:00,1.93,5.8
2022-08-23 12:30:00,1.92,5.67
2022-08-23 13:00:00,1.92,5.67
2022-08-23 13:30:00,1.92,5.67
2022-08-23 14:00:00,1.92,5.67
2022-08-23 14:30:00,1.92,5.67
2022-08-23 15:00:00,1.92,5.67
2022-08-23 15:30:00,1.92,5.67
2022-08-23 16:00:00,1.92,5.67
2022-08-23 16:30:00,1.92,5.67
2022-08-23 17:00:00,1.92,5.67
2022-08-23 17:30:00,1.92,5.67
2022-08-23 18:00:00,1.91,5.55
2022-08-23 18:30:00,1.91,5.55
2022-08-23 19:00:00,1.91,5.55
2022-08-23 19:30:00,1.91,5.55
2022-08-23 20:00:00,1.91,5.55
2022-08-23 20:30:00,1.91,5.55
2022-08-23 21:00:00,1.91,5.55
2022-08-23 21:30:00,1.91,5.55
2022-08-23 22:00:00,1.91,5.55
2022-08-23 22:30:00,1.9,5.43
2022-08-23 23:00:00,1.91,5.55
2022-08-23 23:30:00,1.9,5.43
2022-08-24 00:00:00,1.9,5.43
2022-08-24 00:30:00,1.9,5.43
2022-08-24 01:00:00,1.9,5.43
2022-08-24 01:30:00,1.9,5.43
2022-08-24 02:00:00,1.9,5.43
2022-08-24 02:30:00,1.9,5.43
2022-08-24 03:00:00,1.9,5.43
2022-08-24 03:30:00,1.9,5.43
2022-08-24 04:00:00,1.89,5.31
2022-08-24 04:30:00,1.89,5.31
2022-08-24 05:00:00,1.89,5.31
2022-08-24 05:30:00,1.89,5.31
2022-08-24 06:00:00,1.89,5.31
2022-08-24 06:30:00,1.89,5.31
2022-08-24 07:00:00,1.89,5.31
2022-08-24 07:30:00,1.89,5.31
2022-08-24 08:00:00,1.89,5.31
2022-08-24 08:30:00,1.89,5.31
2022-08-24 09:00:00,1.89,5.31
2022-08-24 09:30:00,1.89,5.31
2022-08-24 10:00:00,1.88,5.19
2022-08-24 10:30:00,1.89,5.31
2022-08-24 11:00:00,1.88,5.19
2022-08-24 11:30:00,1.88,5.19
2022-08-24 12:00:00,1.88,5.19
2022-08-24 12:30:00,1.88,5.19
2022-08-24 13:00:00,1.88,5.19
