1974    2       19      0       -9      165
1974    2       20      0       -10.2   165
1974    2       21      0.4     -8.5    166
1974    2       22      0.2     2.9     167
1974    2       23      0       -3.6    165
1974    2       24      0       -4.5    165
1974    2       25      0       1.3     166
1974    2       26      0       1       165
1974    2       27      0       -2.4    165
1974    2       28      0       -5.6    166
1974    3       1       0       -7.5    166
1974    3       2       0       -5.5    166
1974    3       3       0       -1.7    165
1974    3       4       0       -2.2    165
1974    3       5       0.1     -2.5    165
1974    3       6       0       -2.3    165
1974    3       7       0       -6.4    166
1974    3       8       0       -6.5    166
1974    3       9       0       -5.3    165
1974    3       10      0       -8.3    166
1974    3       11      0       -7.9    165
1974    3       12      0       -1.9    166
1974    3       13      0       -5.7    173
1974    3       14      0.7     -7.7    173
1974    3       15      1       -5.8    172
1974    3       16      1.3     -9.7    171
1974    3       17      1.6     -2.8    171
1974    3       18      1       -4.3    172
1974    3       19      1.1     -3.5    172
1974    3       20      0.3     -1.5    170
1974    3       21      1       0.6     173
1974    3       22      0       -0.5    172
1974    3       23      0       -5.9    173
1974    3       24      0       -4      175
1974    3       25      0       0.7     175
1974    3       26      0       0.2     178
1974    3       27      0       0.4     178
1974    3       28      0       1.3     177
1974    3       29      0       0.6     178
1974    3       30      0       1.4     177
1974    3       31      0       2.3     177
1974    4       1       0       3.8     178
1974    4       2       0       0.3     178
1974    4       3       0       2.8     178
1974    4       4       0.4     3.3     179
1974    4       5       0       5.9     176
1974    4       6       0       6.3     174
1974    4       7       0       5.8     164
1974    4       8       0       4.8     142
1974    4       9       0.2     -0.3    126
1974    4       10      11.8    -3.2    103
1974    4       11      0       -6.2    102
1974    4       12      0       -4.2    112
1974    4       13      0       -4.2    114
1974    4       14      2.1     -3.5    118
1974    4       15      0       2.5     116
1974    4       16      0       2.2     112
1974    4       17      0       2.9     103
1974    4       18      0.3     6.2     96
1974    4       19      0       3.8     84
1974    4       20      0.6     5.5     72
1974    4       21      1.3     1.7     54
1974    4       22      0       6.1     38
1974    4       23      0       5.2     22
1974    4       24      0       3.8     6
1974    4       25      0.1     5.3     0
1974    4       26      0       6.5     0
1974    4       27      0       5.2     0
1974    4       28      0       6.8     0
1974    4       29      0       5.7     0
1974    4       30      0       4.3     0
1974    5       1       0       5.4     0
1974    5       2       0       3.2     0
1974    5       3       0       2.5     0
1974    5       4       0       -0.2    0
1974    5       5       0       0.8     0
1974    5       6       0       1.6     0
1974    5       7       0       3.3     0
1974    5       8       0       3.1     0
1974    5       9       0       4.3     0
1974    5       10      0       6.6     0
1974    5       11      0       6.3     0
1974    5       12      0       7.5     0
1974    5       13      0       7.5     0
1974    5       14      0       6.8     0
1974    5       15      0       6.6     0
1974    5       16      0       9.5     0
1974    5       17      0       12      0
1974    5       18      0       14.8    0
1974    5       19      0       8.4     0
1974    5       20      0       7.7     0
1974    5       21      0       10.1    0
1974    5       22      0       7.1     0
1974    5       23      0       9.2     0
1974    5       24      0       12.5    0
1974    5       25      3.2     8.8     0
1974    5       26      1.4     8.9     0
1974    5       27      0       6.1     0
1974    5       28      0.8     6.1     0
1974    5       29      13.9    3.4     0
1974    5       30      2.8     6.6     0
1974    5       31      0       7.8     0
1974    6       1       0       6.9     0
1974    6       2       0       10.9    0
1974    6       3       1.1     10.1    0
1974    6       4       0.5     10.3    0
1974    6       5       0       6.8     0
1974    6       6       2.3     6.1     0
1974    6       7       1.1     10.2    0
1974    6       8       0.6     8.8     0
1974    6       9       4.3     7.8     0
1974    6       10      3       7.8     0
1974    6       11      0       11.8    0
1974    6       12      0       11.2    0
1974    6       13      0       12.9    0
1974    6       14      0       16      0
1974    6       15      0       14.6    0
1974    6       16      0       16.3    0
1974    6       17      0       17.4    0
1974    6       18      0       15.4    0
1974    6       19      0.5     15.4    0
1974    6       20      1.2     17.3    0
1974    6       21      0.4     18.7    0
1974    6       22      8.4     17.8    0
1974    6       23      0       15.1    0
1974    6       24      1.4     13.3    0
1974    6       25      0.2     11.8    0
1974    6       26      4       9.7     0
1974    6       27      17.5    9.3     0
1974    6       28      0.2     10.9    0
1974    6       29      0       10.8    0
1974    6       30      0.2     13.1    0
1974    7       1       3       14.4    0
1974    7       2       0.1     13.2    0
1974    7       3       0       12.7    0
1974    7       4       0       11.7    0
1974    7       5       0       14.5    0
1974    7       6       7.9     13.3    0
1974    7       7       0.4     12.3    0
1974    7       8       6.6     12.3    0
1974    7       9       10      14      0
1974    7       10      30.3    13.9    0
1974    7       11      14      14.6    0
1974    7       12      4.4     15.3    0
1974    7       13      5       15      0
1974    7       14      25.6    12.9    0
1974    7       15      0.2     13.1    0
1974    7       16      0.8     12.9    0
1974    7       17      4.7     11      0
1974    7       18      0       13.8    0
1974    7       19      0       13.9    0
1974    7       20      6.7     13.9    0
1974    7       21      10.9    13.9    0
1974    7       22      0.3     12.3    0
1974    7       23      3.8     10.9    0
1974    7       24      1.1     10.7    0
1974    7       25      6.3     12.4    0
1974    7       26      33.3    12.4    0
1974    7       27      5.5     11.3    0
1974    7       28      0.6     12.1    0
1974    7       29      1.1     10.4    0
1974    7       30      0       12.1    0
1974    7       31      2.1     10.5    0
1974    8       1       0.3     13.6    0
1974    8       2       5.7     13.4    0
1974    8       3       5.9     12.5    0
1974    8       4       0       13.1    0
1974    8       5       1       9.9     0
1974    8       6       0       11.3    0
1974    8       7       0       10.7    0
1974    8       8       0       11.5    0
1974    8       9       9.1     12.6    0
1974    8       10      22      13.9    0
1974    8       11      0       13.8    0
1974    8       12      0       13.7    0
1974    8       13      1.3     15.1    0
1974    8       14      0.6     15.2    0
1974    8       15      0       12      0
1974    8       16      3.6     12.5    0
1974    8       17      2.3     12.8    0
1974    8       18      0.2     12.7    0
1974    8       19      0       12.5    0
1974    8       20      0       10.4    0
1974    8       21      0       10.1    0
1974    8       22      0.2     14.9    0
1974    8       23      1.3     13      0
1974    8       24      2.1     12.9    0
1974    8       25      0.2     13.4    0
1974    8       26      0       14.9    0
1974    8       27      0.5     14.8    0
1974    8       28      0       14.8    0
1974    8       29      1.5     13.5    0
1974    8       30      0       12.9    0
1974    8       31      0       12.9    0
1974    9       1       0       13.7    0
1974    9       2       0       13.9    0
1974    9       3       0.9     12.9    0
1974    9       4       0       14      0
1974    9       5       3.2     10      0
1974    9       6       0.6     11.9    0
1974    9       7       1.4     11.1    0
1974    9       8       6.6     8.4     0
1974    9       9       3.3     14      0
1974    9       10      4.7     6.4     0
1974    9       11      1       6.5     0
1974    9       12      0.2     10.2    0
1974    9       13      0       6.8     0
1974    9       14      0       6.9     0
1974    9       15      0       9.3     0
1974    9       16      3.3     13      0
1974    9       17      0.9     13.3    0
1974    9       18      0.2     10.1    0
1974    9       19      0       6.7     0
1974    9       20      0       6.5     0
1974    9       21      0       4.8     0
1974    9       22      7.5     10.4    0
1974    9       23      0       8.1     0
1974    9       24      8       6.1     0
1974    9       25      1.5     8.6     0
1974    9       26      0       8.5     0
1974    9       27      0       3.5     0
1974    9       28      7       4.3     0
1974    9       29      4.6     8.7     0
1974    9       30      6.2     6.5     0
1974    10      1       0       6.2     0
1974    10      2       6.3     3.3     0
1974    10      3       22.4    5.9     0
1974    10      4       7.4     4.2     0
1974    10      5       7.6     6       0
1974    10      6       8       6.3     0
1974    10      7       1.2     5.8     0
1974    10      8       2.5     5.3     0
1974    10      9       0       3.8     0
1974    10      10      9.3     0.9     0
1974    10      11      4.8     -0.4    6
1974    10      12      0       2       7
1974    10      13      0       0.8     7
1974    10      14      0       0.3     6
1974    10      15      0       1       6
1974    10      16      0       4.3     6
1974    10      17      0.6     1.8     1
1974    10      18      0       1.1     1
1974    10      19      1.4     1.1     1
1974    10      20      0.5     -0.5    1
1974    10      21      0       -0.2    1
1974    10      22      0.3     0.6     1
1974    10      23      0.3     0.6     0
1974    10      24      1.1     -1.7    0
1974    10      25      1.3     1.1     0
1974    10      26      0.1     0.1     0
1974    10      27      0.9     -3.1    0
1974    10      28      2.3     0.1     0
1974    10      29      0.4     0.8     2
1974    10      30      1.1     0.1     3
1974    10      31      0.8     0.7     4
1974    11      1       2.2     0       4
1974    11      2       1.8     -1.9    6
1974    11      3       0       -2      7
1974    11      4       0       -1      7
1974    11      5       1.9     -3.2    8
1974    11      6       0       -1.3    9
1974    11      7       0       -3.8    9
1974    11      8       0.3     -4.1    9
1974    11      9       3       -0.7    11
1974    11      10      17.2    1.9     15
1974    11      11      11      1.5     15
1974    11      12      0.5     1.7     20
1974    11      13      2       0       17
1974    11      14      11.3    -2.7    20
1974    11      15      1.8     -2.7    31
1974    11      16      1.8     -1      33
1974    11      17      1.4     -1.2    33
1974    11      18      0       -4.4    35
1974    11      19      0       -4.9    35
1974    11      20      0       -8.2    36
1974    11      21      0       -10.7   35
1974    11      22      0       -11.1   36
1974    11      23      0       -14.1   36
1974    11      24      0       -10.5   36
1974    11      25      1.7     -0.5    35
1974    11      26      6.8     -0.1    37
1974    11      27      13.6    0.9     40
1974    11      28      5.2     0.7     52
1974    11      29      0.4     -2      54
1974    11      30      0       -7.3    57
1974    12      1       0       -8.6    56
1974    12      2       11.3    -5.3    56
1974    12      3       0       -1      71
1974    12      4       5.8     -3.3    75
1974    12      5       9.3     -3.8    81
1974    12      6       0       -9      88
1974    12      7       1.5     -10.8   90
1974    12      8       0       -8.5    90
1974    12      9       0       -3.4    92
1974    12      10      0       -8.6    92
1974    12      11      1.7     -10.2   92
1974    12      12      0       -6.8    93
1974    12      13      0.3     -13.2   93
1974    12      14      0       -10.5   95
1974    12      15      0       -7.9    94
1974    12      16      1.3     -12.1   94
1974    12      17      18.2    -6.3    97
1974    12      18      1.8     -0.9    114
1974    12      19      0       -6      115
1974    12      20      4.8     -9      119
1974    12      21      0       -4.8    123
1974    12      22      0.6     -2.4    123
1974    12      23      0       -1.7    123
1974    12      24      0       0.2     124
1974    12      25      1.6     0.8     124
1974    12      26      0.8     -4.2    126
1974    12      27      0       -4      126
1974    12      28      0       -10.9   128
1974    12      29      0       -10.2   127
1974    12      30      0       -17.1   128
1974    12      31      5.8     -17.9   129
1975    1       1       0       -6.2    140
1975    1       2       0       -0.1    139
1975    1       3       0.2     -1.4    139
1975    1       4       0       -2.7    141
1975    1       5       5.1     -2.5    141
1975    1       6       0.3     -3.9    147
1975    1       7       0       -11.6   148
1975    1       8       0       -18     148
1975    1       9       4.6     -19.5   151
1975    1       10      0       -5.7    156
1975    1       11      0       -13.9   155
1975    1       12      7.4     -13.4   155
1975    1       13      8       -0.4    168
1975    1       14      0       -3      171
1975    1       15      0       4.2     172
1975    1       16      0       2.6     172
1975    1       17      0       -3.5    171
1975    1       18      0       -12     170
1975    1       19      1.7     1.3     168
1975    1       20      1.5     -10.4   171
1975    1       21      2.3     -1.3    173
1975    1       22      2.1     -3.2    178
1975    1       23      3.7     -0.9    184
1975    1       24      0       -4.2    187
1975    1       25      0       -9.7    185
1975    1       26      3.5     -8.5    185
1975    1       27      0       -0.8    189
1975    1       28      0       0.1     190
1975    1       29      0       -1      190
1975    1       30      0.8     -1.6    190
1975    1       31      3.4     -2.4    191
1975    2       1       3.4     -2.8    200
1975    2       2       0.1     -1.6    201
1975    2       3       0       3       201
1975    2       4       0       0.7     201
1975    2       5       0       1.2     201
1975    2       6       0       3.6     201
1975    2       7       0       -0.2    201
1975    2       8       0       -4.2    201
1975    2       9       0.3     0       201
1975    2       10      0       -0.4    201
1975    2       11      1.1     -3      201
1975    2       12      0.2     -3      204
1975    2       13      0.4     -5.2    203
1975    2       14      0       -14.4   201
1975    2       15      0.1     -18.2   201
1975    2       16      0       -3.5    201
1975    2       17      4.2     -9.2    203
1975    2       18      0       -3.3    213
1975    2       19      0       -2.2    209
1975    2       20      0       -2.2    210
1975    2       21      0       -4.5    211
1975    2       22      0       -1.3    210
1975    2       23      0       -4      210
1975    2       24      0       -1.6    209
1975    2       25      0       -0.2    207
1975    2       26      0       -0.7    211
1975    2       27      0.3     0.9     215
1975    2       28      6.3     -1.1    215
1975    3       1       1.5     -2.2    219
1975    3       2       0       -2.8    220
1975    3       3       0       -5.7    220
1975    3       4       0       -0.9    220
1975    3       5       0       0.6     219
1975    3       6       0       -3.7    219
1975    3       7       0.6     -1.4    220
1975    3       8       0       2.3     220
1975    3       9       0       1.3     219
1975    3       10      0       -3.4    218
1975    3       11      0       -3.2    214
1975    3       12      0       -4      215
1975    3       13      0       0.2     218
1975    3       14      0       -1.5    221
1975    3       15      0       -4.2    225
1975    3       16      0       -5.5    225
1975    3       17      0       -8.1    219
1975    3       18      0       -7.4    220
1975    3       19      0       0.3     220
1975    3       20      0       -4.6    219
1975    3       21      0       -0.7    221
1975    3       22      0       -3.7    226
1975    3       23      0       -0.1    228
1975    3       24      0       -0.3    228
1975    3       25      1.2     -1.4    225
1975    3       26      3       -0.1    225
1975    3       27      4.1     -0.7    227
1975    3       28      0       -1.2    228
1975    3       29      0       -2.8    227
1975    3       30      0       -2.8    228
1975    3       31      0       -7.8    227
1975    4       1       0       -2.4    228
1975    4       2       1.2     -5.2    228
1975    4       3       0.8     -3.2    224
1975    4       4       0       -5.4    226
1975    4       5       0       -4      228
1975    4       6       0       1.2     231
1975    4       7       0       -1.2    233
1975    4       8       0       1.1     234
1975    4       9       0.3     0.3     234
1975    4       10      0       -2.3    234
1975    4       11      0       -4.2    234
1975    4       12      5.8     -3.5    236
1975    4       13      0       -1.5    236
1975    4       14      0       0.5     236
1975    4       15      0       -2      236
1975    4       16      0       -0.2    234
1975    4       17      0       -0.6    232
1975    4       18      0       1       232
1975    4       19      0       1.2     236
1975    4       20      0       1.3     243
1975    4       21      0       2.6     239
1975    4       22      0       5.5     234
1975    4       23      0       4.9     223
1975    4       24      0       3.5     215
1975    4       25      0       5.1     195
1975    4       26      0       3.8     178
1975    4       27      3.4     1.8     163
1975    4       28      0       3.5     156
1975    4       29      0.7     1.2     147
1975    4       30      0.3     5.2     144
1975    5       1       0.7     6       138
1975    5       2       2.4     4.6     121
1975    5       3       0       2.5     112
1975    5       4       0       2.5     95
1975    5       5       0       4.7     89
1975    5       6       0       7.1     72
1975    5       7       0       5.2     39
1975    5       8       0       7.1     23
1975    5       9       0       10.1    0
1975    5       10      0       11.7    0
1975    5       11      0.3     10.1    0
1975    5       12      0       8.1     0
1975    5       13      0       4       0
1975    5       14      0       7.3     0
1975    5       15      0.2     9.3     0
1975    5       16      11.3    7.8     0
1975    5       17      0       10.3    0
1975    5       18      0       9.3     0
1975    5       19      10.2    10.5    0
1975    5       20      3.8     13.7    0
1975    5       21      21.8    9.4     0
1975    5       22      5.7     7.3     0
1975    5       23      6.8     6.7     0
1975    5       24      1       7.5     0
1975    5       25      0.7     6.8     0
1975    5       26      0       8       0
1975    5       27      0       8.5     0
1975    5       28      0       6.3     0
1975    5       29      1       2.8     0
1975    5       30      0.2     2.8     0
1975    5       31      0       1.9     0
1975    6       1       1.7     4.3     0
1975    6       2       0.1     4.8     0
1975    6       3       1.8     4.3     0
1975    6       4       0.2     7.6     0
1975    6       5       0.3     10      0
1975    6       6       0       9.3     0
1975    6       7       0       13.9    0
1975    6       8       0       17.3    0
1975    6       9       0       16.5    0
1975    6       10      0       9       0
1975    6       11      0       9.4     0
1975    6       12      7       14.7    0
1975    6       13      4.4     9.3     0
1975    6       14      0       9.2     0
1975    6       15      0       7.8     0
1975    6       16      10.4    9.3     0
1975    6       17      0.3     8.8     0
1975    6       18      0       7.1     0
1975    6       19      0       12      0
1975    6       20      0       16.1    0
1975    6       21      2.1     15.7    0
1975    6       22      0       12.3    0
1975    6       23      0       14.8    0
1975    6       24      1.8     12.8    0
1975    6       25      0       10.4    0
1975    6       26      15      10      0
1975    6       27      2.2     7.7     0
1975    6       28      0       9.7     0
1975    6       29      0       12.2    0
1975    6       30      0       15      0
1975    7       1       0       16.4    0
1975    7       2       0       15.2    0
1975    7       3       0       12.1    0
1975    7       4       0       9.6     0
1975    7       5       0       10.8    0
1975    7       6       0       13.5    0
1975    7       7       0       12.9    0
1975    7       8       0       11.3    0
1975    7       9       0       15.1    0
1975    7       10      0       19.1    0
1975    7       11      1       20      0
1975    7       12      6.8     15.8    0
1975    7       13      0       13.8    0
1975    7       14      0       8.8     0
1975    7       15      0.2     10      0
1975    7       16      0       11.9    0
1975    7       17      0       11.1    0
1975    7       18      0       11.9    0
1975    7       19      0       15.8    0
1975    7       20      0       16.1    0
1975    7       21      0       15.4    0
1975    7       22      0       16.4    0
1975    7       23      1.2     16.5    0
1975    7       24      6.7     16.1    0
1975    7       25      0       17.2    0
1975    7       26      0       12.4    0
1975    7       27      0       15      0
1975    7       28      0       14.8    0
1975    7       29      0       18.3    0
1975    7       30      0       18.8    0
1975    7       31      9       13.6    0
1975    8       1       1.6     14.5    0
1975    8       2       0       11.4    0
1975    8       3       0       17      0
1975    8       4       1.8     17.9    0
1975    8       5       0       20.2    0
1975    8       6       0       21.3    0
1975    8       7       0       20.1    0
1975    8       8       0       20.5    0
1975    8       9       0       19.3    0
1975    8       10      0       20.5    0
1975    8       11      0.3     19.3    0
1975    8       12      0       14.8    0
1975    8       13      0       15.6    0
1975    8       14      6.3     13.5    0
1975    8       15      1.1     11.6    0
1975    8       16      0       11.4    0
1975    8       17      0       9.3     0
1975    8       18      0       8.4     0
1975    8       19      0       9.5     0
1975    8       20      0.5     11.6    0
1975    8       21      0.6     17.4    0
1975    8       22      0.3     13.5    0
1975    8       23      18      12.7    0
1975    8       24      7.2     10.9    0
1975    8       25      0.3     8.6     0
1975    8       26      0.1     8.9     0
1975    8       27      0       13.3    0
1975    8       28      0.2     9.7     0
1975    8       29      0.2     9.3     0
1975    8       30      0       8       0
1975    8       31      0       8.6     0
1975    9       1       1.8     12.8    0
1975    9       2       0       10.4    0
1975    9       3       2.6     13.3    0
1975    9       4       0       12.5    0
1975    9       5       0.3     9.4     0
1975    9       6       0       7.6     0
1975    9       7       0       4.6     0
1975    9       8       0.2     7.3     0
1975    9       9       0.5     11.6    0
1975    9       10      1.3     13.7    0
1975    9       11      5.7     9.6     0
1975    9       12      10      10.3    0
1975    9       13      5.3     13.3    0
1975    9       14      5.6     10.1    0
1975    9       15      2.1     8.9     0
1975    9       16      0.9     7.2     0
1975    9       17      0.5     11.8    0
1975    9       18      2.3     11.8    0
1975    9       19      0       8.9     0
1975    9       20      0.2     6.2     0
1975    9       21      9.7     12.1    0
1975    9       22      0.4     7.6     0
1975    9       23      4       11.3    0
1975    9       24      0       7.2     0
1975    9       25      1.5     5.8     0
1975    9       26      0.5     13.5    0
1975    9       27      1.4     8.1     0
1975    9       28      7.5     2.5     0
1975    9       29      0       6.2     0
1975    9       30      0       5.4     0
1975    10      1       0.5     10.1    0
1975    10      2       0       7.8     0
1975    10      3       0       5.6     0
1975    10      4       1.6     5.6     0
1975    10      5       12.7    8.1     0
1975    10      6       0.3     4.6     0
1975    10      7       0.8     3.9     0
1975    10      8       0.2     4.9     0
1975    10      9       0       -0.4    0
1975    10      10      0       -0.7    0
1975    10      11      0       5       0
1975    10      12      0       6.2     0
1975    10      13      0       3.4     0
1975    10      14      1.4     1.3     0
1975    10      15      3.9     2.6     0
1975    10      16      0.5     6.8     0
1975    10      17      0.3     5.3     0
1975    10      18      0       3.4     0
1975    10      19      0       1.3     0
1975    10      20      0       0.3     0
1975    10      21      0       0       0
1975    10      22      0       -1.5    0
1975    10      23      0       3.7     0
1975    10      24      1       0.6     0
1975    10      25      0       3.7     0
1975    10      26      0       9       0
1975    10      27      0       9.2     0
1975    10      28      0.5     5.4     0
1975    10      29      4.6     5.9     0
1975    10      30      1.1     2.4     0
1975    10      31      2.4     -0.4    0
1975    11      1       1.4     1.1     0
1975    11      2       3.8     2       0
1975    11      3       4.8     4.9     0
1975    11      4       0.3     3.3     0
1975    11      5       0       3       0
1975    11      6       0       -1.4    0
1975    11      7       0       -2.7    0
1975    11      8       0       -3.8    0
1975    11      9       0       3.8     0
1975    11      10      0.5     -0.5    0
1975    11      11      0       0.1     0
1975    11      12      0       0.5     0
1975    11      13      0       -2.5    0
1975    11      14      0       -3.7    0
1975    11      15      0       -3.1    0
1975    11      16      5.2     -4.6    0
1975    11      17      5.1     0.9     4
1975    11      18      0.3     -1      10
1975    11      19      1.4     -5.1    11
1975    11      20      0       -7.8    12
1975    11      21      0       -10.8   13
1975    11      22      0       -11.7   13
1975    11      23      0.1     -12.1   13
1975    11      24      0       -0.7    13
1975    11      25      0       0.1     13
1975    11      26      1.1     -2.2    13
1975    11      27      1.2     0.9     14
1975    11      28      3.4     0.4     15
1975    11      29      0.2     0.2     19
1975    11      30      0       -2.9    20
1975    12      1       0       -4.6    20
1975    12      2       9.1     0.6     20
1975    12      3       0       -3      28
1975    12      4       0.4     -5.3    28
1975    12      5       3.5     -1.8    30
1975    12      6       0       -2.9    34
1975    12      7       0.9     -4.5    36
1975    12      8       0       -5.3    38
1975    12      9       1       -4.7    38
1975    12      10      0.3     -7.4    39
1975    12      11      0       -6.6    39
1975    12      12      1.8     -2.6    40
1975    12      13      0       -7.9    42
1975    12      14      0.4     -5.5    42
1975    12      15      0.8     2.7     43
1975    12      16      0.5     -8.4    44
1975    12      17      0       -14.6   44
1975    12      18      0.8     -7.9    44
1975    12      19      0       -7.7    46
1975    12      20      0       -7.2    46
1975    12      21      1.4     2.6     46
1975    12      22      0       -0.7    49
1975    12      23      0       -0.7    49
1975    12      24      0       -8.2    52
1975    12      25      0       -5.3    50
1975    12      26      1.5     -8.9    50
1975    12      27      2.2     -2.7    50
1975    12      28      0       0.3     58
1975    12      29      0       -7.8    58
1975    12      30      1.4     2.2     55
1975    12      31      0       0.5     58
1976    1       1       0       -8.9    58
1976    1       2       0       -9.1    58
1976    1       3       0.1     -15.4   58
1976    1       4       1.2     -7.8    58
1976    1       5       13      -10.6   59
1976    1       6       0       -16     68
1976    1       7       1.9     -14.9   75
1976    1       8       0.9     -3.3    75
1976    1       9       0       -9.5    75
1976    1       10      3.4     -15.7   78
1976    1       11      0       -10     81
1976    1       12      1.6     -12     84
1976    1       13      0.3     -8      81
1976    1       14      0       -21     85
1976    1       15      0       -24.2   85
1976    1       16      7.7     -21.2   86
1976    1       17      0.2     -9.4    89
1976    1       18      4.5     -8.7    91
1976    1       19      4.9     -2.5    98
1976    1       20      2.6     -6      110
