Location Names,Paso Pache (Ruta 5 Nueva)
2011-01-07 00:00:00,0.706
2011-01-07 00:15:00,0.706
2011-01-07 00:45:00,0.853
2011-01-07 01:00:00,1.026
2011-01-07 02:15:00,1.026
2011-01-07 02:30:00,1.228
2011-01-07 03:15:00,1.228
2011-01-07 03:30:00,1.464
2011-01-07 04:15:00,1.738
2011-01-07 04:30:00,1.738
2011-01-07 05:15:00,2.054
2011-01-07 05:30:00,2.054
2011-01-07 07:45:00,1.738
2011-01-07 08:00:00,1.738
2011-01-07 08:30:00,1.464
2011-01-07 08:45:00,1.464
2011-01-07 09:00:00,1.228
2011-01-07 09:15:00,1.228
2011-01-07 09:45:00,1.026
2011-01-07 10:00:00,0.853
2011-01-07 10:15:00,0.706
2011-01-07 10:30:00,0.706
2011-01-07 10:45:00,0.582
2011-01-07 11:00:00,0.582
2011-01-07 11:15:00,0.476
2011-01-07 11:30:00,0.476
2011-01-07 12:00:00,0.388
2011-01-07 12:15:00,0.314
2011-01-07 12:45:00,0.314
2011-01-07 13:00:00,0.253
2011-01-07 13:30:00,0.202
2011-01-07 13:45:00,0.202
2011-01-07 14:30:00,0.160
2011-01-07 14:45:00,0.160
2011-01-07 16:45:00,0.202
2011-01-07 17:00:00,0.202
2011-01-07 17:45:00,0.253
2011-01-07 18:00:00,0.253
2011-01-07 18:30:00,0.314
2011-01-07 18:45:00,0.314
2011-01-07 19:15:00,0.388
2011-01-07 19:30:00,0.388
2011-01-07 19:45:00,0.476
2011-01-07 20:00:00,0.476
2011-01-07 20:15:00,0.582
2011-01-07 20:30:00,0.706
2011-01-07 20:45:00,0.706
2011-01-07 21:00:00,0.706
2011-01-07 21:30:00,0.853
2011-01-07 21:45:00,1.026
2011-01-07 22:45:00,1.228
2011-01-07 23:00:00,1.228
2011-01-08 00:00:00,1.464
2011-01-08 00:15:00,1.464
2011-01-08 02:15:00,1.464
2011-01-08 02:30:00,1.738
2011-01-08 03:45:00,2.054
2011-01-08 04:00:00,2.054
2011-01-08 06:15:00,2.221
2011-01-08 06:30:00,2.221
2011-01-08 12:15:00,2.221
2011-01-08 12:30:00,2.376
2011-01-08 15:30:00,2.221
2011-01-08 15:45:00,2.054
2011-01-08 16:00:00,2.054
2011-01-08 16:15:00,1.738
2011-01-08 16:30:00,1.228
2011-01-08 16:45:00,0.853
2011-01-08 17:00:00,0.706
2011-01-08 17:30:00,0.582
2011-01-08 17:45:00,0.476
2011-01-08 18:00:00,0.388
2011-01-08 18:15:00,0.388
2011-01-08 19:15:00,0.476
2011-01-08 19:30:00,0.476
2011-01-08 20:00:00,0.582
2011-01-08 20:15:00,0.582
2011-01-08 20:45:00,0.706
2011-01-08 21:00:00,0.853
2011-01-08 21:45:00,0.853
2011-01-08 22:00:00,1.026
2011-01-08 22:30:00,1.026
2011-01-08 22:45:00,1.228
2011-01-08 23:30:00,1.464
2011-01-08 23:45:00,1.464
2011-01-09 00:00:00,1.464
2011-01-09 00:15:00,1.464
2011-01-09 01:30:00,1.738
2011-01-09 01:45:00,2.054
2011-01-09 02:45:00,2.054
2011-01-09 03:00:00,2.221
2011-01-09 04:30:00,2.221
2011-01-09 04:45:00,2.376
2011-01-09 08:15:00,2.221
2011-01-09 08:30:00,2.054
2011-01-09 08:45:00,2.054
2011-01-09 09:00:00,1.738
2011-01-09 09:15:00,1.738
2011-01-09 09:30:00,1.464
2011-01-09 09:45:00,1.464
2011-01-09 10:00:00,1.228
2011-01-09 10:15:00,1.228
2011-01-09 10:30:00,1.026
2011-01-09 11:00:00,1.026
2011-01-09 11:15:00,0.853
2011-01-09 11:45:00,0.706
2011-01-09 12:00:00,0.706
2011-01-09 12:15:00,0.582
2011-01-09 12:30:00,0.582
2011-01-09 16:45:00,0.476
2011-01-09 17:00:00,0.476
2011-01-09 18:15:00,0.388
2011-01-09 18:30:00,0.314
2011-01-09 19:15:00,0.388
2011-01-09 19:30:00,0.476
2011-01-09 19:45:00,0.476
2011-01-09 20:00:00,0.582
2011-01-09 20:15:00,0.582
2011-01-09 20:30:00,0.706
2011-01-09 20:45:00,0.706
2011-01-09 21:00:00,0.853
2011-01-09 21:15:00,1.026
2011-01-09 21:30:00,1.026
2011-01-09 22:15:00,1.228
2011-01-09 22:30:00,1.228
2011-01-09 23:15:00,1.464
2011-01-09 23:30:00,1.738
2011-01-10 00:00:00,1.738
2011-01-10 00:15:00,1.738
2011-01-10 01:30:00,2.054
2011-01-10 01:45:00,2.054
2011-01-10 03:15:00,2.221
2011-01-10 03:30:00,2.221
2011-01-10 08:15:00,2.221
2011-01-10 08:30:00,2.054
2011-01-10 09:45:00,2.054
2011-01-10 10:00:00,1.738
2011-01-10 14:45:00,1.464
2011-01-10 15:00:00,1.228
2011-01-10 16:00:00,1.228
2011-01-10 16:15:00,1.026
2011-01-10 17:15:00,1.026
2011-01-10 17:30:00,0.706
2011-01-10 17:45:00,0.582
2011-01-10 18:00:00,0.853
2011-01-10 18:15:00,1.026
2011-01-10 20:45:00,1.228
2011-01-10 21:00:00,1.228
2011-01-10 22:45:00,1.464
2011-01-10 23:00:00,1.464
2011-01-11 00:00:00,1.738
2011-01-11 00:15:00,1.738
2011-01-11 03:00:00,2.054
2011-01-11 03:15:00,2.054
2011-01-11 05:30:00,2.221
2011-01-11 05:45:00,2.221
2011-01-11 07:30:00,2.054
2011-01-11 07:45:00,2.054
2011-01-11 08:45:00,1.738
2011-01-11 09:00:00,1.738
2011-01-11 11:15:00,1.464
2011-01-11 11:30:00,1.464
2011-01-11 13:30:00,1.738
2011-01-11 13:45:00,1.738
2011-01-11 15:15:00,2.054
2011-01-11 15:30:00,2.054
2011-01-11 20:00:00,2.221
2011-01-11 20:15:00,2.221
2011-01-12 00:00:00,2.221
2011-01-12 00:15:00,2.221
2011-01-12 06:00:00,2.376
2011-01-12 06:15:00,2.376
2011-01-12 08:00:00,2.221
2011-01-12 08:15:00,2.221
2011-01-12 09:00:00,2.054
2011-01-12 09:15:00,2.054
2011-01-12 09:45:00,1.738
2011-01-12 10:00:00,1.738
2011-01-12 13:15:00,1.464
2011-01-12 13:30:00,1.464
2011-01-12 14:15:00,1.228
2011-01-12 14:30:00,1.228
2011-01-12 15:30:00,1.026
2011-01-12 15:45:00,0.853
2011-01-12 16:15:00,0.706
2011-01-12 16:30:00,0.706
2011-01-12 16:45:00,0.582
2011-01-12 17:00:00,0.582
2011-01-12 19:30:00,0.706
2011-01-12 19:45:00,0.706
2011-01-12 20:15:00,0.853
2011-01-12 20:30:00,0.853
2011-01-12 21:30:00,1.026
2011-01-12 21:45:00,1.228
2011-01-12 22:45:00,1.228
2011-01-12 23:00:00,1.464
2011-01-12 23:45:00,1.738
2011-01-13 00:00:00,1.738
2011-01-13 00:15:00,1.738
2011-01-13 01:15:00,2.054
2011-01-13 01:30:00,2.054
2011-01-13 03:00:00,2.221
2011-01-13 03:15:00,2.221
2011-01-13 08:15:00,2.054
2011-01-13 08:30:00,2.054
2011-01-13 12:00:00,1.738
2011-01-13 12:15:00,1.738
2011-01-13 14:30:00,1.464
2011-01-13 14:45:00,1.464
2011-01-13 15:00:00,1.228
2011-01-13 15:15:00,0.853
2011-01-13 15:30:00,0.706
2011-01-13 15:45:00,0.582
2011-01-13 16:00:00,0.582
2011-01-13 16:15:00,0.476
2011-01-13 16:30:00,0.388
2011-01-13 16:45:00,0.253
2011-01-13 17:00:00,0.253
2011-01-13 17:15:00,0.202
2011-01-13 17:45:00,0.160
2011-01-13 18:00:00,0.126
2011-01-13 20:00:00,0.160
2011-01-13 20:15:00,0.202
2011-01-13 20:30:00,0.202
2011-01-13 20:45:00,0.253
2011-01-13 21:00:00,0.314
2011-01-13 21:15:00,0.314
2011-01-13 21:30:00,0.388
2011-01-13 21:45:00,0.388
2011-01-13 22:00:00,0.388
2011-01-13 22:15:00,0.476
2011-01-13 22:45:00,0.582
2011-01-13 23:00:00,0.582
2011-01-14 00:00:00,0.706
2011-01-14 00:15:00,0.706
2011-01-14 01:15:00,0.853
2011-01-14 01:30:00,0.853
2011-01-14 02:15:00,1.026
2011-01-14 02:30:00,1.026
2011-01-14 03:30:00,1.228
2011-01-14 03:45:00,1.228
2011-01-14 04:30:00,1.464
2011-01-14 04:45:00,1.464
2011-01-14 09:15:00,1.464
2011-01-14 09:30:00,1.228
2011-01-14 11:15:00,1.026
2011-01-14 11:30:00,1.026
2011-01-14 12:45:00,0.853
2011-01-14 13:00:00,0.853
2011-01-14 13:45:00,0.706
2011-01-14 14:00:00,0.582
2011-01-14 14:45:00,0.582
2011-01-14 15:00:00,0.476
2011-01-14 15:15:00,0.388
2011-01-14 15:30:00,0.388
2011-01-14 17:15:00,0.388
2011-01-14 17:30:00,0.476
2011-01-14 18:15:00,0.476
2011-01-14 18:30:00,0.582
2011-01-14 19:00:00,0.706
2011-01-14 19:15:00,0.706
2011-01-14 19:30:00,0.853
2011-01-14 19:45:00,0.853
2011-01-14 20:30:00,1.026
2011-01-14 20:45:00,1.228
2011-01-14 23:15:00,1.228
2011-01-14 23:30:00,1.228
2011-01-15 00:00:00,1.464
2011-01-15 00:15:00,1.464
2011-01-15 01:45:00,1.738
2011-01-15 02:00:00,1.738
2011-01-15 04:30:00,2.054
2011-01-15 04:45:00,2.054
2011-01-15 08:15:00,1.738
2011-01-15 08:30:00,1.738
2011-01-15 11:00:00,1.464
2011-01-15 11:15:00,1.464
2011-01-15 12:45:00,1.228
2011-01-15 13:00:00,1.228
2011-01-15 13:15:00,1.026
2011-01-15 13:30:00,1.026
2011-01-15 14:45:00,0.853
2011-01-15 15:00:00,0.706
2011-01-15 15:15:00,0.476
2011-01-15 15:30:00,0.476
2011-01-15 15:45:00,0.388
2011-01-15 16:00:00,0.253
2011-01-15 16:15:00,0.202
2011-01-15 16:30:00,0.160
2011-01-15 16:45:00,0.160
2011-01-15 17:00:00,0.126
2011-01-15 18:15:00,0.160
2011-01-15 18:30:00,0.202
2011-01-15 19:15:00,0.202
2011-01-15 19:30:00,0.253
2011-01-15 19:45:00,0.314
2011-01-15 20:00:00,0.314
2011-01-15 20:30:00,0.388
2011-01-15 20:45:00,0.388
2011-01-15 22:45:00,0.476
2011-01-15 23:00:00,0.476
2011-01-15 23:45:00,0.582
2011-01-16 00:00:00,0.706
2011-01-16 00:15:00,0.706
2011-01-16 01:15:00,0.853
2011-01-16 01:30:00,0.853
2011-01-16 02:45:00,1.026
2011-01-16 03:00:00,1.026
2011-01-16 04:45:00,1.228
2011-01-16 05:00:00,1.228
2011-01-16 09:15:00,1.026
2011-01-16 09:30:00,1.026
2011-01-16 10:30:00,0.853
2011-01-16 10:45:00,0.853
2011-01-16 11:15:00,0.706
2011-01-16 11:30:00,0.582
2011-01-16 11:45:00,0.476
2011-01-16 12:00:00,0.476
2011-01-16 12:15:00,0.476
2011-01-16 12:30:00,0.388
2011-01-16 13:00:00,0.314
2011-01-16 13:15:00,0.314
2011-01-16 13:30:00,0.253
2011-01-16 13:45:00,0.253
2011-01-16 14:30:00,0.202
2011-01-16 14:45:00,0.202
2011-01-16 15:00:00,0.160
2011-01-16 15:15:00,0.160
2011-01-16 15:45:00,0.126
2011-01-16 16:00:00,0.126
2011-01-16 16:45:00,0.126
2011-01-16 17:00:00,0.202
2011-01-16 17:15:00,0.314
2011-01-16 17:30:00,0.388
2011-01-16 17:45:00,0.476
2011-01-16 18:00:00,0.706
2011-01-16 18:15:00,0.706
2011-01-16 18:30:00,0.853
2011-01-16 18:45:00,0.853
2011-01-16 19:00:00,1.026
2011-01-16 19:15:00,1.228
2011-01-16 20:45:00,1.464
2011-01-16 21:00:00,1.464
2011-01-16 22:15:00,1.738
2011-01-16 22:30:00,1.738
2011-01-17 00:00:00,2.054
2011-01-17 00:15:00,2.054
2011-01-17 02:30:00,2.221
2011-01-17 02:45:00,2.221
2011-01-17 09:15:00,2.054
2011-01-17 09:30:00,2.054
2011-01-17 12:30:00,1.738
2011-01-17 12:45:00,1.738
2011-01-17 13:15:00,1.738
2011-01-17 13:30:00,1.464
2011-01-17 15:00:00,1.228
2011-01-17 15:15:00,1.026
2011-01-17 15:30:00,1.026
2011-01-17 15:45:00,0.853
2011-01-17 16:00:00,0.706
2011-01-17 16:15:00,0.582
2011-01-17 16:30:00,0.476
2011-01-17 16:45:00,0.388
2011-01-17 17:00:00,0.388
2011-01-17 17:15:00,0.314
2011-01-17 17:45:00,0.253
2011-01-17 18:00:00,0.253
2011-01-17 20:00:00,0.314
2011-01-17 20:15:00,0.314
2011-01-17 20:30:00,0.314
2011-01-17 20:45:00,0.388
2011-01-17 21:00:00,0.388
2011-01-17 21:15:00,0.476
2011-01-17 21:45:00,0.582
2011-01-17 22:00:00,0.582
2011-01-17 22:30:00,0.706
2011-01-17 22:45:00,0.706
2011-01-17 23:15:00,0.853
2011-01-17 23:30:00,0.853
2011-01-18 00:00:00,1.026
2011-01-18 00:15:00,1.026
2011-01-18 01:00:00,1.228
2011-01-18 01:15:00,1.228
2011-01-18 02:15:00,1.464
2011-01-18 02:30:00,1.464
2011-01-18 03:45:00,1.738
2011-01-18 04:00:00,2.054
2011-01-18 06:00:00,2.054
2011-01-18 06:15:00,2.221
2011-01-18 08:00:00,2.054
2011-01-18 08:15:00,2.054
2011-01-18 08:30:00,1.738
2011-01-18 08:45:00,1.464
2011-01-18 14:45:00,1.464
2011-01-18 15:00:00,1.026
2011-01-18 15:15:00,1.026
2011-01-18 15:30:00,0.853
2011-01-18 15:45:00,0.706
2011-01-18 16:00:00,0.582
2011-01-18 16:15:00,0.476
2011-01-18 16:30:00,0.388
2011-01-18 16:45:00,0.314
2011-01-18 17:00:00,0.253
2011-01-18 17:15:00,0.253
2011-01-18 17:30:00,0.202
2011-01-18 18:15:00,0.160
2011-01-18 18:30:00,0.160
2011-01-18 19:15:00,0.202
2011-01-18 19:30:00,0.202
2011-01-18 20:00:00,0.253
2011-01-18 20:15:00,0.253
2011-01-18 21:30:00,0.314
2011-01-18 21:45:00,0.314
2011-01-18 23:00:00,0.388
2011-01-18 23:15:00,0.476
2011-01-19 00:00:00,0.476
2011-01-19 00:15:00,0.582
2011-01-19 01:15:00,0.706
2011-01-19 01:30:00,0.706
2011-01-19 02:45:00,0.853
2011-01-19 03:00:00,0.853
2011-01-19 04:15:00,1.026
2011-01-19 04:30:00,1.026
2011-01-19 08:45:00,0.853
2011-01-19 09:00:00,0.853
2011-01-19 10:30:00,0.706
2011-01-19 10:45:00,0.706
2011-01-19 11:15:00,0.582
2011-01-19 11:30:00,0.476
2011-01-19 11:45:00,0.476
2011-01-19 12:00:00,0.706
2011-01-19 14:00:00,0.706
2011-01-19 14:15:00,0.853
2011-01-19 14:30:00,1.026
2011-01-19 14:45:00,1.026
2011-01-19 15:30:00,0.853
2011-01-19 15:45:00,0.853
2011-01-19 16:15:00,1.026
2011-01-19 16:30:00,1.026
2011-01-19 17:30:00,1.228
2011-01-19 17:45:00,1.228
2011-01-19 22:45:00,1.464
2011-01-19 23:00:00,1.464
2011-01-20 00:00:00,1.738
2011-01-20 00:15:00,1.738
2011-01-20 04:00:00,2.054
2011-01-20 04:15:00,2.054
2011-01-20 06:15:00,2.221
2011-01-20 06:30:00,2.221
2011-01-20 07:30:00,2.054
2011-01-20 07:45:00,2.054
2011-01-20 08:30:00,1.738
2011-01-20 08:45:00,1.738
2011-01-20 11:30:00,1.464
2011-01-20 11:45:00,1.464
2011-01-20 13:00:00,1.228
2011-01-20 13:15:00,1.026
2011-01-20 14:15:00,1.026
2011-01-20 14:30:00,0.853
2011-01-20 15:00:00,0.853
2011-01-20 15:15:00,0.706
2011-01-20 15:30:00,0.706
2011-01-20 15:45:00,0.582
2011-01-20 16:00:00,0.476
2011-01-20 16:15:00,0.476
2011-01-20 16:45:00,0.388
2011-01-20 17:00:00,0.314
2011-01-20 17:30:00,0.253
2011-01-20 17:45:00,0.253
2011-01-20 19:45:00,0.314
2011-01-20 20:00:00,0.314
2011-01-20 20:30:00,0.388
2011-01-20 20:45:00,0.388
2011-01-20 21:15:00,0.476
2011-01-20 21:30:00,0.582
2011-01-20 22:00:00,0.706
2011-01-20 22:15:00,0.706
2011-01-20 22:45:00,0.853
2011-01-20 23:00:00,0.853
2011-01-20 23:30:00,1.026
2011-01-20 23:45:00,1.026
2011-01-21 00:00:00,1.026
2011-01-21 00:15:00,1.026
2011-01-21 01:15:00,1.228
2011-01-21 01:30:00,1.228
2011-01-21 02:30:00,1.464
2011-01-21 02:45:00,1.464
2011-01-21 04:30:00,1.738
2011-01-21 04:45:00,2.054
2011-01-21 08:00:00,1.738
2011-01-21 08:15:00,1.464
2011-01-21 08:30:00,1.464
2011-01-21 08:45:00,1.228
2011-01-21 15:00:00,1.026
2011-01-21 15:15:00,1.026
2011-01-21 15:30:00,0.853
2011-01-21 15:45:00,0.706
2011-01-21 16:00:00,0.582
2011-01-21 16:15:00,0.476
2011-01-21 16:30:00,0.388
2011-01-21 16:45:00,0.388
2011-01-21 17:00:00,0.314
2011-01-21 17:15:00,0.253
2011-01-21 17:30:00,0.253
2011-01-21 20:00:00,0.314
2011-01-21 20:15:00,0.314
2011-01-21 20:45:00,0.388
2011-01-21 21:00:00,0.388
2011-01-21 22:15:00,0.476
2011-01-21 22:30:00,0.476
2011-01-21 23:30:00,0.582
2011-01-21 23:45:00,0.582
2011-01-22 00:00:00,0.582
2011-01-22 00:15:00,0.706
2011-01-22 01:15:00,0.706
2011-01-22 01:30:00,0.853
2011-01-22 02:30:00,0.853
2011-01-22 02:45:00,1.026
2011-01-22 03:45:00,1.026
2011-01-22 04:00:00,1.228
2011-01-22 05:00:00,1.228
2011-01-22 05:15:00,1.464
2011-01-22 08:15:00,1.228
2011-01-22 08:30:00,1.026
2011-01-22 09:30:00,0.853
2011-01-22 09:45:00,0.853
2011-01-22 13:15:00,0.706
2011-01-22 13:30:00,0.582
2011-01-22 14:00:00,0.582
2011-01-22 14:15:00,0.476
2011-01-22 14:30:00,0.388
2011-01-22 14:45:00,0.388
2011-01-22 15:00:00,0.314
2011-01-22 15:15:00,0.253
2011-01-22 15:30:00,0.160
2011-01-22 16:30:00,0.126
2011-01-22 16:45:00,0.126
2011-01-22 18:15:00,0.160
2011-01-22 18:30:00,0.160
2011-01-22 19:15:00,0.202
2011-01-22 19:30:00,0.202
2011-01-22 20:00:00,0.253
2011-01-22 20:15:00,0.253
2011-01-22 20:45:00,0.314
2011-01-22 21:00:00,0.314
2011-01-22 21:30:00,0.388
2011-01-22 21:45:00,0.388
2011-01-22 23:00:00,0.476
2011-01-22 23:15:00,0.476
2011-01-23 00:00:00,0.582
2011-01-23 00:15:00,0.582
2011-01-23 01:15:00,0.706
2011-01-23 01:30:00,0.706
2011-01-23 02:30:00,0.853
2011-01-23 02:45:00,0.853
2011-01-23 03:45:00,1.026
2011-01-23 04:00:00,1.026
2011-01-23 05:30:00,1.228
2011-01-23 05:45:00,1.228
2011-01-23 07:45:00,1.228
2011-01-23 08:00:00,1.026
2011-01-23 09:00:00,0.853
2011-01-23 09:15:00,0.853
2011-01-23 12:45:00,0.706
2011-01-23 13:00:00,0.706
2011-01-23 13:15:00,0.706
2011-01-23 13:30:00,0.582
2011-01-23 14:00:00,0.476
2011-01-23 14:15:00,0.388
2011-01-23 14:45:00,0.388
2011-01-23 15:00:00,0.314
2011-01-23 15:15:00,0.253
2011-01-23 15:30:00,0.253
2011-01-23 16:00:00,0.202
2011-01-23 16:15:00,0.160
2011-01-23 19:15:00,0.160
2011-01-23 19:30:00,0.202
2011-01-23 20:15:00,0.253
2011-01-23 20:30:00,0.253
2011-01-23 21:45:00,0.314
2011-01-23 22:00:00,0.314
2011-01-23 22:45:00,0.388
2011-01-23 23:00:00,0.388
2011-01-24 00:00:00,0.476
2011-01-24 00:15:00,0.476
2011-01-24 01:15:00,0.582
2011-01-24 01:30:00,0.582
2011-01-24 02:30:00,0.706
2011-01-24 02:45:00,0.706
2011-01-24 04:00:00,0.853
2011-01-24 04:15:00,0.853
2011-01-24 05:30:00,1.026
2011-01-24 05:45:00,1.228
2011-01-24 09:15:00,1.026
2011-01-24 09:30:00,0.853
2011-01-24 11:45:00,0.706
2011-01-24 12:00:00,0.706
2011-01-24 12:45:00,0.706
2011-01-24 13:00:00,0.582
2011-01-24 13:15:00,0.582
2011-01-24 13:30:00,0.476
2011-01-24 14:00:00,0.476
2011-01-24 14:15:00,0.388
2011-01-24 14:30:00,0.388
2011-01-24 14:45:00,0.314
2011-01-24 15:00:00,0.202
2011-01-24 15:15:00,0.202
2011-01-24 15:30:00,0.160
2011-01-24 15:45:00,0.126
2011-01-24 16:00:00,0.126
2011-01-24 16:15:00,0.099
2011-01-24 16:30:00,0.076
2011-01-24 16:45:00,0.076
2011-01-24 18:00:00,0.059
2011-01-24 18:15:00,0.059
2011-01-24 19:00:00,0.059
2011-01-24 19:15:00,0.076
2011-01-24 19:30:00,0.076
2011-01-24 19:45:00,0.099
2011-01-24 20:15:00,0.126
2011-01-24 20:30:00,0.126
2011-01-24 21:00:00,0.160
2011-01-24 21:15:00,0.160
2011-01-24 21:45:00,0.202
2011-01-24 22:00:00,0.253
2011-01-24 23:00:00,0.314
2011-01-24 23:15:00,0.314
2011-01-24 23:45:00,0.388
2011-01-25 00:00:00,0.388
2011-01-25 00:15:00,0.388
2011-01-25 00:45:00,0.476
2011-01-25 01:00:00,0.476
2011-01-25 01:45:00,0.582
2011-01-25 02:00:00,0.582
2011-01-25 03:00:00,0.706
2011-01-25 03:15:00,0.706
2011-01-25 04:15:00,0.853
2011-01-25 04:30:00,0.853
2011-01-25 08:30:00,0.853
2011-01-25 08:45:00,0.706
2011-01-25 11:15:00,0.706
2011-01-25 11:30:00,0.582
2011-01-25 12:00:00,0.476
2011-01-25 12:15:00,0.476
2011-01-25 12:30:00,0.388
2011-01-25 12:45:00,0.388
2011-01-25 13:00:00,0.314
2011-01-25 13:15:00,0.314
2011-01-25 13:30:00,0.253
2011-01-25 13:45:00,0.202
2011-01-25 14:00:00,0.160
