Location Names,Paso Pache (Ruta 5 Nueva)
2007-09-22 21:30:00,134.398
2007-09-22 21:45:00,134.398
2007-09-22 22:00:00,133.356
2007-09-22 22:15:00,131.283
2007-09-22 22:30:00,131.283
2007-09-22 22:45:00,130.254
2007-09-22 23:00:00,129.228
2007-09-22 23:15:00,128.207
2007-09-22 23:30:00,128.207
2007-09-22 23:45:00,127.190
2007-09-23 00:00:00,127.190
2007-09-23 00:15:00,125.170
2007-09-23 00:30:00,125.170
2007-09-23 00:45:00,124.166
2007-09-23 01:00:00,123.166
2007-09-23 01:15:00,122.170
2007-09-23 01:30:00,122.170
2007-09-23 01:45:00,121.179
2007-09-23 02:00:00,120.192
2007-09-23 02:15:00,120.192
2007-09-23 02:30:00,119.210
2007-09-23 02:45:00,118.231
2007-09-23 03:00:00,118.231
2007-09-23 03:15:00,117.257
2007-09-23 03:30:00,117.257
2007-09-23 03:45:00,116.287
2007-09-23 04:00:00,115.322
2007-09-23 04:15:00,114.360
2007-09-23 04:30:00,114.360
2007-09-23 04:45:00,113.403
2007-09-23 05:00:00,113.403
2007-09-23 05:15:00,112.451
2007-09-23 05:45:00,111.502
2007-09-23 06:00:00,110.558
2007-09-23 06:15:00,110.558
2007-09-23 06:30:00,109.618
2007-09-23 07:00:00,108.682
2007-09-23 07:15:00,107.750
2007-09-23 07:30:00,107.750
2007-09-23 07:45:00,106.823
2007-09-23 08:00:00,106.823
2007-09-23 08:15:00,105.900
2007-09-23 08:30:00,104.981
2007-09-23 08:45:00,104.981
2007-09-23 09:00:00,104.066
2007-09-23 09:15:00,103.156
2007-09-23 09:45:00,102.249
2007-09-23 10:00:00,102.249
2007-09-23 10:15:00,101.347
2007-09-23 10:30:00,101.347
2007-09-23 11:00:00,100.450
2007-09-23 11:15:00,99.556
2007-09-23 11:45:00,98.667
2007-09-23 12:00:00,98.667
2007-09-23 12:15:00,97.782
2007-09-23 12:30:00,96.901
2007-09-23 12:45:00,96.024
2007-09-23 13:00:00,95.152
2007-09-23 13:45:00,94.284
2007-09-23 14:00:00,93.420
2007-09-23 14:30:00,93.420
2007-09-23 14:45:00,92.560
2007-09-23 15:30:00,92.560
2007-09-23 15:45:00,90.853
2007-09-23 16:00:00,90.853
2007-09-23 16:15:00,90.006
2007-09-23 17:00:00,89.163
2007-09-23 17:15:00,89.163
2007-09-23 17:30:00,88.324
2007-09-23 19:45:00,87.489
2007-09-23 20:00:00,86.659
2007-09-23 20:45:00,86.659
2007-09-23 21:00:00,85.832
2007-09-23 21:30:00,85.010
2007-09-23 21:45:00,85.010
2007-09-23 22:30:00,84.192
2007-09-23 22:45:00,84.192
2007-09-23 23:30:00,83.379
2007-09-23 23:45:00,82.569
2007-09-24 00:00:00,82.569
2007-09-24 00:15:00,82.569
2007-09-24 00:45:00,81.764
2007-09-24 01:00:00,80.963
2007-09-24 01:45:00,80.166
2007-09-24 02:00:00,80.166
2007-09-24 02:30:00,80.166
2007-09-24 02:45:00,79.373
2007-09-24 03:15:00,79.373
2007-09-24 03:30:00,78.584
2007-09-24 04:00:00,77.799
2007-09-24 04:15:00,77.799
2007-09-24 04:45:00,77.019
2007-09-24 05:00:00,77.019
2007-09-24 06:00:00,76.243
2007-09-24 06:15:00,75.471
2007-09-24 07:30:00,74.703
2007-09-24 07:45:00,74.703
2007-09-24 08:00:00,73.939
2007-09-24 08:15:00,73.180
2007-09-24 10:45:00,72.424
2007-09-24 11:00:00,71.673
2007-09-24 11:30:00,71.673
2007-09-24 11:45:00,70.926
2007-09-24 12:30:00,70.183
2007-09-24 12:45:00,70.183
2007-09-24 13:15:00,69.444
2007-09-24 13:30:00,68.709
2007-09-24 14:00:00,67.978
2007-09-24 14:15:00,67.978
2007-09-24 14:45:00,67.252
2007-09-24 15:00:00,67.252
2007-09-24 15:45:00,67.252
2007-09-24 16:00:00,66.530
2007-09-24 17:15:00,66.530
2007-09-24 17:30:00,65.097
2007-09-24 17:45:00,64.387
2007-09-24 18:30:00,65.097
2007-09-24 18:45:00,65.097
2007-09-24 21:30:00,65.097
2007-09-24 21:45:00,64.387
2007-09-24 23:15:00,63.681
2007-09-24 23:30:00,63.681
2007-09-25 00:00:00,62.980
2007-09-25 00:15:00,62.980
2007-09-25 01:30:00,62.282
2007-09-25 01:45:00,62.282
2007-09-25 02:45:00,61.588
2007-09-25 03:00:00,61.588
2007-09-25 04:00:00,60.899
2007-09-25 04:15:00,60.899
2007-09-25 05:30:00,60.214
2007-09-25 05:45:00,60.214
2007-09-25 06:30:00,59.532
2007-09-25 06:45:00,59.532
2007-09-25 07:15:00,58.855
2007-09-25 07:30:00,58.182
2007-09-25 07:45:00,57.513
2007-09-25 08:00:00,56.848
2007-09-25 08:15:00,56.187
2007-09-25 11:15:00,56.187
2007-09-25 11:30:00,55.531
2007-09-25 12:15:00,54.878
2007-09-25 12:30:00,54.878
2007-09-25 12:45:00,54.878
2007-09-25 13:00:00,54.230
2007-09-25 13:30:00,54.230
2007-09-25 13:45:00,53.585
2007-09-25 14:30:00,53.585
2007-09-25 14:45:00,52.945
2007-09-25 15:00:00,52.308
2007-09-25 15:30:00,52.308
2007-09-25 15:45:00,51.676
2007-09-25 16:30:00,51.048
2007-09-25 16:45:00,51.048
2007-09-25 18:15:00,51.048
2007-09-25 18:30:00,51.676
2007-09-26 00:00:00,51.048
2007-09-26 00:15:00,51.048
2007-09-26 01:45:00,50.424
2007-09-26 02:00:00,50.424
2007-09-26 04:15:00,49.804
2007-09-26 04:30:00,49.804
2007-09-26 06:30:00,49.188
2007-09-26 06:45:00,49.188
2007-09-26 07:15:00,48.576
2007-09-26 07:30:00,48.576
2007-09-26 07:45:00,47.968
2007-09-26 09:00:00,47.364
2007-09-26 09:15:00,46.764
2007-09-26 11:15:00,46.764
2007-09-26 11:30:00,46.764
2007-09-26 12:45:00,46.168
2007-09-26 13:00:00,45.577
2007-09-26 13:30:00,45.577
2007-09-26 13:45:00,44.989
2007-09-26 16:15:00,44.405
2007-09-26 16:30:00,43.825
2007-09-26 17:30:00,44.405
2007-09-26 17:45:00,44.405
2007-09-26 21:00:00,44.405
2007-09-26 21:15:00,43.825
2007-09-27 00:00:00,43.825
2007-09-27 00:15:00,43.825
2007-09-27 03:00:00,43.250
2007-09-27 03:15:00,43.250
2007-09-27 05:30:00,42.678
2007-09-27 05:45:00,42.678
2007-09-27 07:15:00,42.111
2007-09-27 07:30:00,42.111
2007-09-27 08:30:00,41.547
2007-09-27 08:45:00,41.547
2007-09-27 09:00:00,40.988
2007-09-27 09:15:00,40.432
2007-09-27 11:15:00,40.432
2007-09-27 11:30:00,39.880
2007-09-27 12:30:00,39.880
2007-09-27 12:45:00,39.333
2007-09-27 13:00:00,38.789
2007-09-27 15:00:00,38.250
2007-09-27 15:15:00,38.250
2007-09-27 15:30:00,38.250
2007-09-27 15:45:00,37.714
2007-09-27 16:00:00,37.714
2007-09-27 16:15:00,38.250
2007-09-27 17:45:00,37.714
2007-09-27 18:00:00,37.183
2007-09-27 18:15:00,37.183
2007-09-27 18:30:00,37.714
2007-09-27 18:45:00,37.714
2007-09-27 19:00:00,38.250
2007-09-28 00:00:00,37.714
2007-09-28 00:15:00,37.714
2007-09-28 03:45:00,37.183
2007-09-28 04:00:00,37.183
2007-09-28 06:45:00,36.655
2007-09-28 07:00:00,36.655
2007-09-28 07:15:00,36.132
2007-09-28 07:30:00,36.132
2007-09-28 07:45:00,35.096
2007-09-28 08:00:00,34.585
2007-09-28 08:15:00,34.585
2007-09-28 11:15:00,34.077
2007-09-28 11:30:00,34.077
2007-09-28 12:15:00,33.573
2007-09-28 12:30:00,33.074
2007-09-28 12:45:00,33.074
2007-09-28 13:00:00,33.074
2007-09-28 13:30:00,32.578
2007-09-28 13:45:00,32.578
2007-09-28 14:00:00,32.086
2007-09-28 14:15:00,31.598
2007-09-28 14:45:00,31.598
2007-09-28 15:00:00,31.114
2007-09-28 16:00:00,30.634
2007-09-28 16:15:00,30.634
2007-09-28 16:45:00,30.158
2007-09-28 17:00:00,30.158
2007-09-28 18:15:00,30.158
2007-09-28 18:30:00,31.114
2007-09-28 18:45:00,31.598
2007-09-28 19:00:00,32.086
2007-09-28 19:15:00,32.578
2007-09-29 00:00:00,32.578
2007-09-29 00:15:00,32.578
2007-09-29 04:00:00,32.086
2007-09-29 04:15:00,32.086
2007-09-29 07:15:00,31.598
2007-09-29 07:30:00,31.114
2007-09-29 07:45:00,30.634
2007-09-29 08:00:00,30.158
2007-09-29 11:15:00,29.686
2007-09-29 11:30:00,29.686
2007-09-29 12:15:00,29.218
2007-09-29 12:30:00,29.218
2007-09-29 13:00:00,28.754
2007-09-29 13:15:00,28.293
2007-09-29 14:15:00,28.293
2007-09-29 14:30:00,27.837
2007-09-29 15:15:00,27.385
2007-09-29 15:30:00,27.385
2007-09-29 16:00:00,26.936
2007-09-29 16:15:00,26.492
2007-09-29 16:45:00,26.051
2007-09-29 17:00:00,26.051
2007-09-29 18:15:00,26.051
2007-09-29 18:30:00,26.936
2007-09-29 18:45:00,27.385
2007-09-29 19:00:00,27.385
2007-09-29 19:15:00,27.837
2007-09-29 23:15:00,28.293
2007-09-29 23:30:00,28.293
2007-09-30 00:00:00,28.293
2007-09-30 00:15:00,28.293
2007-09-30 07:15:00,28.293
2007-09-30 07:30:00,27.837
2007-09-30 07:45:00,27.385
2007-09-30 08:00:00,26.936
2007-09-30 08:15:00,26.936
2007-09-30 10:45:00,26.492
2007-09-30 11:00:00,26.492
2007-09-30 11:45:00,26.051
2007-09-30 12:00:00,25.614
2007-09-30 12:30:00,25.614
2007-09-30 12:45:00,25.181
2007-09-30 13:15:00,24.752
2007-09-30 13:30:00,24.752
2007-09-30 14:45:00,24.327
2007-09-30 15:00:00,24.327
2007-09-30 16:00:00,23.906
2007-09-30 16:15:00,23.906
2007-09-30 16:45:00,23.489
2007-09-30 17:00:00,23.489
2007-09-30 18:15:00,23.489
2007-09-30 18:30:00,23.906
2007-09-30 18:45:00,24.327
2007-09-30 19:00:00,24.752
2007-09-30 20:45:00,25.181
2007-09-30 21:00:00,25.181
2007-10-01 00:00:00,25.614
2007-10-01 00:15:00,25.614
2007-10-01 08:00:00,25.181
2007-10-01 08:15:00,24.752
2007-10-01 09:45:00,24.752
2007-10-01 10:00:00,24.752
2007-10-01 11:30:00,24.327
2007-10-01 11:45:00,23.906
2007-10-01 14:15:00,23.489
2007-10-01 14:30:00,23.489
2007-10-01 21:30:00,23.906
2007-10-01 21:45:00,23.906
2007-10-02 00:00:00,23.906
2007-10-02 00:15:00,23.906
2007-10-02 12:30:00,23.489
2007-10-02 12:45:00,23.489
2007-10-02 13:15:00,23.075
2007-10-02 13:30:00,22.666
2007-10-03 00:00:00,23.075
2007-10-03 00:15:00,23.075
2007-10-03 07:45:00,22.666
2007-10-03 08:00:00,22.260
2007-10-03 08:15:00,22.260
2007-10-03 08:30:00,21.858
2007-10-03 11:45:00,21.460
2007-10-03 12:00:00,21.460
2007-10-03 12:45:00,21.066
2007-10-03 13:00:00,21.066
2007-10-03 14:45:00,20.676
2007-10-03 15:00:00,20.676
2007-10-03 17:00:00,20.676
2007-10-03 17:15:00,21.066
2007-10-03 17:30:00,21.066
2007-10-03 17:45:00,21.460
2007-10-03 20:15:00,21.858
2007-10-03 20:30:00,21.858
