Location Names,Picada de Coelho,Picada de Coelho
2022-08-11 07:30:00,5.11,115.98
2022-08-11 08:00:00,5.11,115.98
2022-08-11 08:30:00,5.1,114.03
2022-08-11 09:00:00,5.09,112.1
2022-08-11 09:30:00,5.09,112.1
2022-08-11 10:00:00,5.08,110.2
2022-08-11 10:30:00,5.07,108.34
2022-08-11 11:00:00,5.06,106.49
2022-08-11 11:30:00,5.06,106.49
2022-08-11 12:00:00,5.05,104.68
2022-08-11 12:30:00,5.04,102.89
2022-08-11 13:00:00,5.03,101.13
2022-08-11 13:30:00,5.03,101.13
2022-08-11 14:00:00,5.02,99.4
2022-08-11 14:30:00,5.01,97.69
2022-08-11 15:00:00,5.0,96.0
2022-08-11 15:30:00,4.99,94.34
2022-08-11 16:00:00,4.98,92.71
2022-08-11 16:30:00,4.98,92.71
2022-08-11 17:00:00,4.97,91.1
2022-08-11 17:30:00,4.96,89.51
2022-08-11 18:00:00,4.95,87.95
2022-08-11 18:30:00,4.94,86.41
2022-08-11 19:00:00,4.94,86.41
2022-08-11 19:30:00,4.93,84.9
2022-08-11 20:00:00,4.92,83.41
2022-08-11 20:30:00,4.9,80.49
2022-08-11 21:00:00,4.9,80.49
2022-08-11 21:30:00,4.89,79.07
2022-08-11 22:00:00,4.88,77.66
2022-08-11 22:30:00,4.87,76.28
2022-08-11 23:00:00,4.86,74.92
2022-08-11 23:30:00,4.85,73.58
2022-08-12 00:00:00,4.84,72.27
2022-08-12 00:30:00,4.82,69.69
2022-08-12 01:00:00,4.81,69.38
2022-08-12 01:30:00,4.81,69.38
2022-08-12 02:00:00,4.79,68.62
2022-08-12 02:30:00,4.78,68.24
2022-08-12 03:00:00,4.77,67.86
2022-08-12 03:30:00,4.76,67.48
2022-08-12 04:00:00,4.75,67.11
2022-08-12 04:30:00,4.74,66.73
2022-08-12 05:00:00,4.72,65.99
2022-08-12 05:30:00,4.71,65.61
2022-08-12 06:00:00,4.7,65.24
2022-08-12 06:30:00,4.69,64.87
2022-08-12 07:00:00,4.68,64.51
2022-08-12 07:30:00,4.66,63.77
2022-08-12 08:00:00,4.65,63.41
2022-08-12 08:30:00,4.64,63.04
2022-08-12 09:00:00,4.63,62.68
2022-08-12 09:30:00,4.61,61.96
2022-08-12 10:00:00,4.6,61.6
2022-08-12 10:30:00,4.59,61.24
2022-08-12 11:00:00,4.57,60.53
2022-08-12 11:30:00,4.56,60.18
2022-08-12 12:00:00,4.55,59.82
2022-08-12 12:30:00,4.53,59.12
2022-08-12 13:00:00,4.52,58.77
2022-08-12 13:30:00,4.51,58.42
2022-08-12 14:00:00,4.49,57.73
2022-08-12 14:30:00,4.48,57.38
2022-08-12 15:00:00,4.47,57.04
2022-08-12 15:30:00,4.45,56.35
2022-08-12 16:00:00,4.44,56.01
2022-08-12 16:30:00,4.43,55.67
2022-08-12 17:00:00,4.41,54.99
2022-08-12 17:30:00,4.4,54.66
2022-08-12 18:00:00,4.38,53.99
2022-08-12 18:30:00,4.37,53.66
2022-08-12 19:00:00,4.36,53.32
2022-08-12 19:30:00,4.34,52.66
2022-08-12 20:00:00,4.33,52.33
2022-08-12 20:30:00,4.32,52.01
2022-08-12 21:00:00,4.3,51.36
2022-08-12 21:30:00,4.29,51.03
2022-08-12 22:00:00,4.28,50.71
2022-08-12 22:30:00,4.26,50.07
2022-08-12 23:00:00,4.25,49.75
2022-08-12 23:30:00,4.23,49.11
2022-08-13 00:00:00,4.22,48.8
2022-08-13 00:30:00,4.2,48.17
2022-08-13 01:00:00,4.19,47.85
2022-08-13 01:30:00,4.18,47.54
2022-08-13 02:00:00,4.16,46.92
2022-08-13 02:30:00,4.15,46.61
2022-08-13 03:00:00,4.14,46.31
2022-08-13 03:30:00,4.12,45.7
2022-08-13 04:00:00,4.11,45.39
2022-08-13 04:30:00,4.1,45.09
2022-08-13 05:00:00,4.08,44.49
2022-08-13 05:30:00,4.07,44.19
2022-08-13 06:00:00,4.06,43.89
2022-08-13 06:30:00,4.04,43.3
2022-08-13 07:00:00,4.03,43.0
2022-08-13 07:30:00,4.02,42.71
2022-08-13 08:00:00,4.0,42.12
2022-08-13 08:30:00,3.99,41.83
2022-08-13 09:00:00,3.98,41.54
2022-08-13 09:30:00,3.96,40.97
2022-08-13 10:00:00,3.95,40.68
2022-08-13 10:30:00,3.94,40.4
2022-08-13 11:00:00,3.92,39.83
2022-08-13 11:30:00,3.91,39.55
2022-08-13 12:00:00,3.9,39.27
2022-08-13 12:30:00,3.88,38.71
2022-08-13 13:00:00,3.87,38.43
2022-08-13 13:30:00,3.86,38.15
2022-08-13 14:00:00,3.85,37.88
2022-08-13 14:30:00,3.83,37.33
2022-08-13 15:00:00,3.82,37.05
2022-08-13 15:30:00,3.81,36.82
2022-08-13 16:00:00,3.79,36.38
2022-08-13 16:30:00,3.78,36.15
2022-08-13 17:00:00,3.77,35.93
2022-08-13 17:30:00,3.76,35.71
2022-08-13 18:00:00,3.74,35.27
2022-08-13 18:30:00,3.73,35.05
2022-08-13 19:00:00,3.72,34.83
2022-08-13 19:30:00,3.7,34.39
2022-08-13 20:00:00,3.69,34.17
2022-08-13 20:30:00,3.68,33.96
2022-08-13 21:00:00,3.67,33.74
2022-08-13 21:30:00,3.66,33.53
2022-08-13 22:00:00,3.64,33.1
2022-08-13 22:30:00,3.63,32.88
2022-08-13 23:00:00,3.62,32.67
2022-08-13 23:30:00,3.61,32.46
2022-08-14 00:00:00,3.59,32.04
2022-08-14 00:30:00,3.58,31.83
2022-08-14 01:00:00,3.57,31.62
2022-08-14 01:30:00,3.56,31.41
2022-08-14 02:00:00,3.55,31.2
2022-08-14 02:30:00,3.53,30.79
2022-08-14 03:00:00,3.52,30.58
2022-08-14 03:30:00,3.51,30.37
2022-08-14 04:00:00,3.5,30.17
2022-08-14 04:30:00,3.49,29.96
2022-08-14 05:00:00,3.48,29.76
2022-08-14 05:30:00,3.47,29.56
2022-08-14 06:00:00,3.45,29.15
2022-08-14 06:30:00,3.44,28.95
2022-08-14 07:00:00,3.43,28.75
2022-08-14 07:30:00,3.42,28.55
2022-08-14 08:00:00,3.41,28.35
2022-08-14 08:30:00,3.4,28.15
2022-08-14 09:00:00,3.38,27.76
2022-08-14 09:30:00,3.37,27.56
2022-08-14 10:00:00,3.36,27.36
2022-08-14 10:30:00,3.35,27.17
2022-08-14 11:00:00,3.34,26.97
2022-08-14 11:30:00,3.33,26.78
2022-08-14 12:00:00,3.32,26.59
2022-08-14 12:30:00,3.31,26.39
2022-08-14 13:00:00,3.3,26.2
2022-08-14 13:30:00,3.29,26.01
2022-08-14 14:00:00,3.28,25.82
2022-08-14 14:30:00,3.27,25.63
2022-08-14 15:00:00,3.26,25.44
2022-08-14 15:30:00,3.25,25.25
2022-08-14 16:00:00,3.24,25.06
2022-08-14 16:30:00,3.23,24.87
2022-08-14 17:00:00,3.22,24.69
2022-08-14 17:30:00,3.21,24.5
2022-08-14 18:00:00,3.2,24.32
2022-08-14 18:30:00,3.19,24.13
2022-08-14 19:00:00,3.18,23.95
2022-08-14 19:30:00,3.17,23.76
2022-08-14 20:00:00,3.16,23.58
2022-08-14 20:30:00,3.16,23.58
2022-08-14 21:00:00,3.15,23.4
2022-08-14 21:30:00,3.14,23.22
2022-08-14 22:00:00,3.13,23.04
2022-08-14 22:30:00,3.12,22.85
2022-08-14 23:00:00,3.11,22.68
2022-08-14 23:30:00,3.1,22.5
2022-08-15 00:00:00,3.1,22.5
2022-08-15 00:30:00,3.09,22.32
2022-08-15 01:00:00,3.08,22.14
2022-08-15 01:30:00,3.07,21.96
2022-08-15 02:00:00,3.06,21.79
2022-08-15 02:30:00,3.06,21.79
2022-08-15 03:00:00,3.05,21.61
2022-08-15 03:30:00,3.04,21.44
2022-08-15 04:00:00,3.03,21.26
2022-08-15 04:30:00,3.02,21.09
2022-08-15 05:00:00,3.02,21.09
2022-08-15 05:30:00,3.01,20.91
2022-08-15 06:00:00,3.0,20.74
2022-08-15 06:30:00,2.99,20.57
2022-08-15 07:00:00,2.99,20.57
2022-08-15 07:30:00,2.98,20.4
2022-08-15 08:00:00,2.97,20.23
2022-08-15 08:30:00,2.96,20.06
2022-08-15 09:00:00,2.96,20.06
2022-08-15 09:30:00,2.95,19.89
2022-08-15 10:00:00,2.94,19.72
2022-08-15 10:30:00,2.94,19.72
2022-08-15 11:00:00,2.93,19.55
2022-08-15 11:30:00,2.92,19.39
2022-08-15 12:00:00,2.91,19.22
2022-08-15 12:30:00,2.91,19.22
2022-08-15 13:00:00,2.9,19.05
2022-08-15 13:30:00,2.89,18.89
2022-08-15 14:00:00,2.89,18.89
2022-08-15 14:30:00,2.88,18.72
2022-08-15 15:00:00,2.88,18.72
2022-08-15 15:30:00,2.87,18.56
2022-08-15 16:00:00,2.86,18.4
2022-08-15 16:30:00,2.86,18.4
2022-08-15 17:00:00,2.85,18.24
2022-08-15 17:30:00,2.84,18.07
2022-08-15 18:00:00,2.84,18.07
2022-08-15 18:30:00,2.83,17.91
2022-08-15 19:00:00,2.82,17.75
2022-08-15 19:30:00,2.82,17.75
2022-08-15 20:00:00,2.81,17.59
2022-08-15 20:30:00,2.81,17.59
2022-08-15 21:00:00,2.8,17.43
2022-08-15 21:30:00,2.8,17.43
2022-08-15 22:00:00,2.79,17.28
2022-08-15 22:30:00,2.78,17.12
2022-08-15 23:00:00,2.78,17.12
2022-08-15 23:30:00,2.77,16.96
2022-08-16 00:00:00,2.77,16.96
2022-08-16 00:30:00,2.76,16.8
2022-08-16 01:00:00,2.76,16.8
2022-08-16 01:30:00,2.75,16.65
2022-08-16 02:00:00,2.75,16.65
2022-08-16 02:30:00,2.74,16.49
2022-08-16 03:00:00,2.73,16.34
2022-08-16 03:30:00,2.73,16.34
2022-08-16 04:00:00,2.73,16.34
2022-08-16 04:30:00,2.72,16.19
2022-08-16 05:00:00,2.71,16.03
2022-08-16 05:30:00,2.71,16.03
2022-08-16 06:00:00,2.7,15.88
2022-08-16 06:30:00,2.7,15.88
2022-08-16 07:00:00,2.69,15.73
2022-08-16 07:30:00,2.69,15.73
2022-08-16 08:00:00,2.68,15.58
2022-08-16 08:30:00,2.68,15.58
2022-08-16 09:00:00,2.67,15.43
2022-08-16 09:30:00,2.67,15.43
2022-08-16 10:00:00,2.66,15.28
2022-08-16 10:30:00,2.66,15.28
2022-08-16 11:00:00,2.65,15.13
2022-08-16 11:30:00,2.65,15.13
2022-08-16 12:00:00,2.65,15.13
2022-08-16 12:30:00,2.64,14.98
2022-08-16 13:00:00,2.64,14.98
2022-08-16 13:30:00,2.63,14.83
2022-08-16 14:00:00,2.63,14.83
2022-08-16 14:30:00,2.62,14.69
2022-08-16 15:00:00,2.62,14.69
2022-08-16 15:30:00,2.61,14.54
2022-08-16 16:00:00,2.61,14.54
2022-08-16 16:30:00,2.61,14.54
2022-08-16 17:00:00,2.6,14.39
2022-08-16 17:30:00,2.6,14.39
2022-08-16 18:00:00,2.59,14.25
2022-08-16 18:30:00,2.59,14.25
2022-08-16 19:00:00,2.58,14.1
2022-08-16 19:30:00,2.58,14.1
2022-08-16 20:00:00,2.58,14.1
2022-08-16 20:30:00,2.57,13.96
2022-08-16 21:00:00,2.57,13.96
2022-08-16 21:30:00,2.57,13.96
2022-08-16 22:00:00,2.56,13.82
2022-08-16 22:30:00,2.56,13.82
2022-08-16 23:00:00,2.55,13.68
2022-08-16 23:30:00,2.55,13.68
2022-08-17 00:00:00,2.55,13.68
2022-08-17 00:30:00,2.54,13.53
2022-08-17 01:00:00,2.54,13.53
2022-08-17 01:30:00,2.53,13.39
2022-08-17 02:00:00,2.53,13.39
2022-08-17 02:30:00,2.53,13.39
2022-08-17 03:00:00,2.52,13.25
2022-08-17 03:30:00,2.52,13.25
2022-08-17 04:00:00,2.52,13.25
2022-08-17 04:30:00,2.51,13.11
2022-08-17 05:00:00,2.51,13.11
2022-08-17 05:30:00,2.5,12.98
2022-08-17 06:00:00,2.5,12.98
2022-08-17 06:30:00,2.5,12.98
2022-08-17 07:00:00,2.49,12.84
2022-08-17 07:30:00,2.49,12.84
2022-08-17 08:00:00,2.49,12.84
2022-08-17 08:30:00,2.49,12.84
2022-08-17 09:00:00,2.48,12.7
2022-08-17 09:30:00,2.48,12.7
2022-08-17 10:00:00,2.47,12.56
2022-08-17 10:30:00,2.47,12.56
2022-08-17 11:00:00,2.47,12.56
2022-08-17 11:30:00,2.46,12.43
2022-08-17 12:00:00,2.46,12.43
2022-08-17 12:30:00,2.46,12.43
2022-08-17 13:00:00,2.45,12.29
2022-08-17 13:30:00,2.45,12.29
2022-08-17 14:00:00,2.45,12.29
2022-08-17 14:30:00,2.44,12.16
2022-08-17 15:00:00,2.44,12.16
2022-08-17 15:30:00,2.44,12.16
2022-08-17 16:00:00,2.44,12.16
2022-08-17 16:30:00,2.43,12.02
2022-08-17 17:00:00,2.43,12.02
2022-08-17 17:30:00,2.43,12.02
2022-08-17 18:00:00,2.42,11.89
2022-08-17 18:30:00,2.42,11.89
2022-08-17 19:00:00,2.42,11.89
2022-08-17 19:30:00,2.41,11.76
2022-08-17 20:00:00,2.41,11.76
2022-08-17 20:30:00,2.41,11.76
2022-08-17 21:00:00,2.41,11.76
2022-08-17 21:30:00,2.4,11.63
2022-08-17 22:00:00,2.4,11.63
2022-08-17 22:30:00,2.4,11.63
2022-08-17 23:00:00,2.4,11.63
2022-08-17 23:30:00,2.39,11.49
2022-08-18 00:00:00,2.39,11.49
2022-08-18 00:30:00,2.39,11.49
2022-08-18 01:00:00,2.38,11.36
2022-08-18 01:30:00,2.38,11.36
2022-08-18 02:00:00,2.38,11.36
2022-08-18 02:30:00,2.38,11.36
2022-08-18 03:00:00,2.37,11.23
2022-08-18 03:30:00,2.37,11.23
2022-08-18 04:00:00,2.37,11.23
2022-08-18 04:30:00,2.36,11.1
2022-08-18 05:00:00,2.36,11.1
2022-08-18 05:30:00,2.36,11.1
2022-08-18 06:00:00,2.36,11.1
2022-08-18 06:30:00,2.35,10.98
2022-08-18 07:00:00,2.35,10.98
2022-08-18 07:30:00,2.35,10.98
2022-08-18 08:00:00,2.35,10.98
2022-08-18 08:30:00,2.34,10.85
2022-08-18 09:00:00,2.34,10.85
2022-08-18 09:30:00,2.34,10.85
2022-08-18 10:00:00,2.33,10.72
2022-08-18 10:30:00,2.33,10.72
2022-08-18 11:00:00,2.33,10.72
2022-08-18 11:30:00,2.33,10.72
2022-08-18 12:00:00,2.32,10.6
2022-08-18 12:30:00,2.32,10.6
2022-08-18 13:00:00,2.32,10.6
2022-08-18 13:30:00,2.31,10.47
2022-08-18 14:00:00,2.31,10.47
2022-08-18 14:30:00,2.31,10.47
2022-08-18 15:00:00,2.3,10.34
2022-08-18 15:30:00,2.3,10.34
2022-08-18 16:00:00,2.3,10.34
2022-08-18 16:30:00,2.3,10.34
2022-08-18 17:00:00,2.3,10.34
2022-08-18 17:30:00,2.29,10.22
2022-08-18 18:00:00,2.29,10.22
2022-08-18 18:30:00,2.29,10.22
2022-08-18 19:00:00,2.29,10.22
2022-08-18 19:30:00,2.29,10.22
2022-08-18 20:00:00,2.28,10.1
2022-08-18 20:30:00,2.28,10.1
2022-08-18 21:00:00,2.28,10.1
2022-08-18 21:30:00,2.28,10.1
2022-08-18 22:00:00,2.27,9.97
2022-08-18 22:30:00,2.27,9.97
2022-08-18 23:00:00,2.27,9.97
2022-08-18 23:30:00,2.27,9.97
2022-08-19 00:00:00,2.26,9.85
2022-08-19 00:30:00,2.26,9.85
2022-08-19 01:00:00,2.26,9.85
2022-08-19 01:30:00,2.26,9.85
2022-08-19 02:00:00,2.25,9.73
2022-08-19 02:30:00,2.25,9.73
2022-08-19 03:00:00,2.25,9.73
2022-08-19 03:30:00,2.25,9.73
2022-08-19 04:00:00,2.24,9.61
2022-08-19 04:30:00,2.24,9.61
2022-08-19 05:00:00,2.24,9.61
2022-08-19 05:30:00,2.24,9.61
2022-08-19 06:00:00,2.24,9.61
2022-08-19 06:30:00,2.23,9.49
2022-08-19 07:00:00,2.23,9.49
2022-08-19 07:30:00,2.23,9.49
2022-08-19 08:00:00,2.23,9.49
2022-08-19 08:30:00,2.23,9.49
2022-08-19 09:00:00,2.22,9.37
2022-08-19 09:30:00,2.22,9.37
2022-08-19 10:00:00,2.22,9.37
2022-08-19 10:30:00,2.22,9.37
2022-08-19 11:00:00,2.22,9.37
2022-08-19 11:30:00,2.21,9.25
2022-08-19 12:00:00,2.21,9.25
2022-08-19 12:30:00,2.21,9.25
2022-08-19 13:00:00,2.21,9.25
2022-08-19 13:30:00,2.21,9.25
2022-08-19 14:00:00,2.2,9.13
2022-08-19 14:30:00,2.2,9.13
2022-08-19 15:00:00,2.2,9.13
2022-08-19 15:30:00,2.2,9.13
2022-08-19 16:00:00,2.2,9.13
2022-08-19 16:30:00,2.2,9.13
2022-08-19 17:00:00,2.19,9.02
2022-08-19 17:30:00,2.19,9.02
2022-08-19 18:00:00,2.19,9.02
2022-08-19 18:30:00,2.19,9.02
2022-08-19 19:00:00,2.19,9.02
2022-08-19 19:30:00,2.19,9.02
2022-08-19 20:00:00,2.18,8.9
2022-08-19 20:30:00,2.18,8.9
2022-08-19 21:00:00,2.18,8.9
2022-08-19 21:30:00,2.18,8.9
2022-08-19 22:00:00,2.18,8.9
2022-08-19 22:30:00,2.17,8.78
2022-08-19 23:00:00,2.17,8.78
2022-08-19 23:30:00,2.17,8.78
2022-08-20 00:00:00,2.17,8.78
2022-08-20 00:30:00,2.17,8.78
2022-08-20 01:00:00,2.16,8.67
2022-08-20 01:30:00,2.16,8.67
2022-08-20 02:00:00,2.16,8.67
2022-08-20 02:30:00,2.16,8.67
2022-08-20 03:00:00,2.16,8.67
2022-08-20 03:30:00,2.16,8.67
2022-08-20 04:00:00,2.16,8.67
2022-08-20 04:30:00,2.15,8.55
2022-08-20 05:00:00,2.15,8.55
2022-08-20 05:30:00,2.15,8.55
2022-08-20 06:00:00,2.15,8.55
2022-08-20 06:30:00,2.15,8.55
2022-08-20 07:00:00,2.14,8.44
2022-08-20 07:30:00,2.14,8.44
2022-08-20 08:00:00,2.14,8.44
2022-08-20 08:30:00,2.14,8.44
2022-08-20 09:00:00,2.14,8.44
2022-08-20 09:30:00,2.14,8.44
2022-08-20 10:00:00,2.13,8.33
2022-08-20 10:30:00,2.13,8.33
2022-08-20 11:00:00,2.13,8.33
2022-08-20 11:30:00,2.13,8.33
2022-08-20 12:00:00,2.13,8.33
2022-08-20 12:30:00,2.12,8.22
2022-08-20 13:00:00,2.12,8.22
2022-08-20 13:30:00,2.12,8.22
2022-08-20 14:00:00,2.12,8.22
2022-08-20 14:30:00,2.12,8.22
2022-08-20 15:00:00,2.12,8.22
2022-08-20 15:30:00,2.12,8.22
2022-08-20 16:00:00,2.11,8.1
2022-08-20 16:30:00,2.11,8.1
2022-08-20 17:00:00,2.11,8.1
2022-08-20 17:30:00,2.11,8.1
2022-08-20 18:00:00,2.11,8.1
2022-08-20 18:30:00,2.1,7.99
2022-08-20 19:00:00,2.1,7.99
2022-08-20 19:30:00,2.1,7.99
2022-08-20 20:00:00,2.1,7.99
2022-08-20 20:30:00,2.1,7.99
2022-08-20 21:00:00,2.09,7.88
2022-08-20 21:30:00,2.09,7.88
2022-08-20 22:00:00,2.09,7.88
2022-08-20 22:30:00,2.09,7.88
2022-08-20 23:00:00,2.09,7.88
2022-08-20 23:30:00,2.09,7.88
2022-08-21 00:00:00,2.09,7.88
2022-08-21 00:30:00,2.08,7.77
2022-08-21 01:00:00,2.08,7.77
2022-08-21 01:30:00,2.08,7.77
2022-08-21 02:00:00,2.08,7.77
2022-08-21 02:30:00,2.08,7.77
2022-08-21 03:00:00,2.07,7.66
2022-08-21 03:30:00,2.07,7.66
2022-08-21 04:00:00,2.07,7.66
2022-08-21 04:30:00,2.07,7.66
2022-08-21 05:00:00,2.07,7.66
2022-08-21 05:30:00,2.07,7.66
2022-08-21 06:00:00,2.06,7.56
2022-08-21 06:30:00,2.06,7.56
2022-08-21 07:00:00,2.06,7.56
2022-08-21 07:30:00,2.06,7.56
2022-08-21 08:00:00,2.06,7.56
2022-08-21 08:30:00,2.06,7.56
2022-08-21 09:00:00,2.06,7.56
2022-08-21 09:30:00,2.05,7.42
2022-08-21 10:00:00,2.05,7.42
2022-08-21 10:30:00,2.05,7.42
2022-08-21 11:00:00,2.05,7.42
2022-08-21 11:30:00,2.05,7.42
2022-08-21 12:00:00,2.04,7.27
2022-08-21 12:30:00,2.04,7.27
2022-08-21 13:00:00,2.04,7.27
2022-08-21 13:30:00,2.04,7.27
2022-08-21 14:00:00,2.04,7.27
2022-08-21 14:30:00,2.04,7.27
2022-08-21 15:00:00,2.04,7.27
2022-08-21 15:30:00,2.04,7.27
2022-08-21 16:00:00,2.03,7.13
2022-08-21 16:30:00,2.03,7.13
2022-08-21 17:00:00,2.03,7.13
2022-08-21 17:30:00,2.03,7.13
2022-08-21 18:00:00,2.03,7.13
2022-08-21 18:30:00,2.03,7.13
2022-08-21 19:00:00,2.02,6.99
